"","individualIDSource","Period","Diagnosis","`Age (Numeric)`","Ethnicity","Sex","Cause of Death","Residuals"
"ENSG00000008517",0.54049578585862,2.27309934363418e-08,0.00411108545745827,0.000881630031927638,0,0.00959201436182765,5.44740985668637e-15,0.444919461559167
"ENSG00000008710",0.564892764484875,9.76450194891063e-11,0.00885137707154321,0.00170992163486813,0.00262728124950388,0.000840348134535983,0,0.421078307327028
"ENSG00000008735",0.610133893042319,3.28713680826185e-11,0.00466871889983676,3.34363207770105e-05,0,0.000367811583872503,0,0.384796140120323
"ENSG00000008838",0.46603052552203,0.12724493557173,0.0165451931163684,2.40323631577279e-05,2.78792338061174e-11,0.000120286370860925,4.66747539269032e-11,0.390035026981299
"ENSG00000008853",0.492554832114149,0,0.00767998253509771,0.0104148445806299,0.00416589776524033,0.000371606065279314,0,0.484812836939604
"ENSG00000008869",0.209848970054235,0.382864250407806,0.0110078923134639,0.000655422981561363,0,1.0564768103603e-13,0,0.395623464242828
"ENSG00000008952",0.443070133643923,0,0.0276713406218109,0.00100035387301451,0.000149029469398064,0.00114649118226258,0,0.526962651209591
"ENSG00000008988",0.291406959129652,0.363535741347778,0.020362581310058,0.000549539372501629,0,0.00144632825692366,0.000502245329114859,0.322196605253972
"ENSG00000009307",0.341484399063209,0.279187412875965,0.0131944527376513,1.03387661206838e-05,0.00398452835707197,7.84590055279041e-12,0,0.362138868192135
"ENSG00000009335",0.402127324925919,0,0.0140162996089558,0.00212669873096903,2.27867057740326e-11,0,0,0.58172967671137
"ENSG00000009413",0.239485129007993,0.310261890873618,0.0152081381605464,0.00414578627818649,0.00997579685731709,0.00202931297986467,0,0.418893945842474
"ENSG00000009694",0.201275276958456,0.368492498873197,0.00730334674494773,0.0198450733457844,1.03233222109955e-12,0,0.000919817181904025,0.402163986894679
"ENSG00000009709",0.242952512768062,0.362075194745138,0,0.0092743703431172,0.0118280807641336,9.78305369274337e-12,0,0.373869841369767
"ENSG00000009724",0.604606229393827,6.03274372681267e-10,0.00342420865995809,0.00312928686072174,3.00594550207017e-12,0,0,0.388840274479213
"ENSG00000009780",0.396994467048725,0,0.019648288449369,0.00135705242421971,0.00312647131321747,0.0020253310945442,0,0.576848389669925
"ENSG00000009790",0.376416059878615,0.163728449753771,0.0384564402214716,0.000842758183552842,3.47926124738228e-15,0.00186100148058436,0.00247935479591146,0.416215935686089
"ENSG00000009830",0.446705990056472,0,0.0297937661306994,0.00498140149898154,0,0.000414952790218096,0,0.518103889523629
"ENSG00000009844",0.304994850990577,0.325947066211818,0.00720756736175941,0.00941516757043668,0,6.77093700629921e-13,0,0.352435347864731
"ENSG00000009950",0.463787730263172,0.250550473600806,0.00924222503685925,0.00687041276522336,0.00333607707751027,0.00100271021244462,1.7455318351876e-11,0.265210371026529
"ENSG00000009954",0.288287498905735,0.283324808278532,0.018186031858495,0.00376279677691918,0.00155733879398313,1.96858310964787e-15,0,0.404881525386334
"ENSG00000010017",0.407992859286451,0,0.0129388429873059,0.000409284643693125,0.00336691843692547,6.01589065759826e-12,0,0.575292094639609
"ENSG00000010072",0.25961917252503,0.151210325777022,0.0172837018875815,0.00304465484095494,0.0047907574849264,0.000446361180462152,3.23205210669129e-12,0.563605026300791
"ENSG00000010165",0.514194166907901,0,0.00928382624695756,0.00599215876847095,6.80772033051146e-10,0.000571841163737276,0,0.469958006232161
"ENSG00000010219",0.461202613981037,0.0794791443770158,0.0113051883933863,0.000215635546563976,0.0167561826381707,0.00224721684151599,1.28939785909192e-12,0.428794018221021
"ENSG00000010244",0.223391784141922,0.376189294469566,0.0150408811505676,0.00127362133998435,0,0.00163467240532962,0,0.38246974649263
"ENSG00000010256",0.513247098453933,0,0.0064479936749908,0.00462442387675212,0.0132846487321428,0.000686700708657492,2.43438797818699e-12,0.461709134551089
"ENSG00000010270",0.543085979678355,0.0544551070431944,0.0105142714816626,0.00275845077040543,0.00206036896369131,4.55948915675856e-10,1.35866807264197e-11,0.387125821593156
"ENSG00000010278",0.204930873420585,0.476077139263795,0.00585710248266774,0.00408206278802703,0.0150405492725074,0.00128108815606644,0.00127348518231119,0.291457699434041
"ENSG00000010282",0.149249463893609,0.68820310383438,0.00479457374972359,0.0110273618937894,0.00160619176662241,0.000278821146594038,0,0.144840483715282
"ENSG00000010292",0.487688638259628,4.23715134650638e-09,0.0211525230931841,0.0100171567358911,0,5.01900743611479e-12,0.000532810247324766,0.480608867421801
"ENSG00000010295",0.620727383987509,0,0.00741560276736008,0.00501455488472364,1.78971914353224e-12,0.000731392981972927,8.18946235565122e-12,0.366111065368455
"ENSG00000010310",0.389335542414673,0,0,0.00313314798075192,0,5.00990107339533e-14,0.00705263576169407,0.600478673842831
"ENSG00000010318",0.399153148554161,6.86286128848726e-11,0.0013174417121538,0.00235722235084911,0,4.52027185705189e-13,0,0.597172187313755
"ENSG00000010319",0.495846339276896,0.124540799054852,0.0216297485046308,0.00787664889827745,3.70711789853114e-12,0,0,0.350106464261637
"ENSG00000010322",0.436834502199121,0,0.0171584286031777,0.000518062389687004,7.15194917584669e-11,7.19459497919284e-11,0,0.545489006664549
"ENSG00000010327",0.26304580310055,1.03273093631752e-10,0.0153051104085387,0.000795135743828954,0,1.14987016391566e-12,0.00914062143617115,0.711713329206489
"ENSG00000010361",0.586715829383294,0,0.0146538154290723,0.000360154494728172,0.00907763289030595,1.16725285104995e-15,0.000164514931800576,0.389028052870798
"ENSG00000010379",0.571433964675478,8.77220419386526e-09,0.0139024390626499,0.00407578577664506,0.00387557857655114,1.15225498094371e-12,0,0.406712223135319
"ENSG00000010404",0.365558547344669,0.181493258255832,0.00689926072122783,2.81226932505428e-05,2.79735631502092e-13,0,0,0.446020810984741
"ENSG00000010438",0.159434373063223,0.691776294547072,0.000703382717636541,0.00425378150703414,0.00287613143629353,7.81090045208812e-14,0.000348558465303783,0.140607478263359
"ENSG00000010539",0.196819174828938,0.447656876642832,0.0095038189111352,8.09393806589134e-05,1.24210246299436e-11,3.66496056980892e-13,0.000246359543761634,0.345692830679886
"ENSG00000010610",0.274747149775893,0.286604108051312,0.0184220896483559,0.000185116977656413,0,0.00101993483734198,0.00881889358538623,0.410202707124055
"ENSG00000010626",0.543040596907437,6.01169698418036e-13,0.00967227976158595,0.0106885425331719,0.0127413589309191,1.62713268675009e-05,0,0.423840950539418
"ENSG00000010671",0.188227153803523,0.110582662219136,0.0162575877242829,0.000867693801562171,7.77098823876794e-12,1.25468356821379e-11,0.0292958325176228,0.654769069913555
"ENSG00000010704",0.26439745102702,0.01676906271532,0.0626728266684022,0.00896222798267824,0.00639859848399395,0.00337457730835567,0,0.63742525581423
"ENSG00000010803",0.430316546497471,0.1923894007194,0.0108615509801249,0.00201206758207018,7.66306262281467e-13,5.28046210277499e-12,0,0.364420434214888
"ENSG00000010810",0.449047672922168,0.17259697434853,0.0177760682583263,7.2627560711982e-05,0,0.000933304100583595,0.000111918686537209,0.359461434123143
"ENSG00000010818",0.336273181268631,0.133451014429544,0.00861647127077053,0.0141278802005984,3.04932226540515e-14,7.38835491755015e-13,0,0.507531452829687
"ENSG00000011007",0.316474254323648,0.317778530353478,0.0130378117285667,0.000334807622568335,1.04352306784726e-11,7.05053398925826e-11,3.29909430130135e-11,0.352374595857807
"ENSG00000011009",0.66167083538785,0.0508646960940176,0.00437317215918179,0.0127208686759167,0.00404127895570815,0.000604905934023028,0,0.265724242793302
"ENSG00000011021",0.498426995043567,0,0.0105606037672952,0.00605563661678963,0,3.3295812614371e-12,0,0.484956764569019
"ENSG00000011028",0.491774211231587,0,0.0184348503942237,0.0140012832491085,0.0132318526894033,8.37376314373938e-14,0.00436152917065075,0.458196273264942
"ENSG00000011052",0.587601013474643,0.065883723368567,0,0.00827296769821258,0.00414611066607505,6.90304713818696e-11,0,0.334096184723472
"ENSG00000011083",0.335132713196648,0.293760382103857,0.00356450129348687,5.92547902522075e-05,0,0.00396450014049523,0,0.363518648475261
"ENSG00000011105",0.575170093414361,6.14902908811543e-11,0.00552043765223018,0.00419979812242302,0,1.97854925714817e-11,0,0.41510967072971
"ENSG00000011114",0.459385940959988,6.64204536588911e-12,0.0196076269275959,0.00205466657407241,0.00753725785687362,0.000228872330452572,0,0.511185635344375
"ENSG00000011132",0.488701332962113,0.113150960978221,0.0189881252594991,0.00424888562575382,7.97753222761503e-13,0.000428218773614768,0.002286194752057,0.372196281647943
"ENSG00000011143",0.390475938903279,0.127643983458433,0.0190443297468197,0.00299743538223226,5.47781698391037e-14,3.03296112104447e-13,0,0.459838312508878
"ENSG00000011198",0.342773723184788,0.115995918233923,0.0224001284772697,0.000148850460862602,0.00663144790845047,0.00354805658977068,0,0.508501875144936
"ENSG00000011201",0.342503052711991,0,0.0184391771146753,0.00015724525235505,0.000166888908469923,0.000495285630337524,0.000716577707737106,0.637521772674434
"ENSG00000011243",0.379436239575442,0.298158986068278,0.0186303524898773,0.00188888178048161,0.000138710717847827,1.14308928203232e-11,4.04598063199874e-11,0.301746829316182
"ENSG00000011258",0.0848604319283165,0.703751813920409,0.0102069934239946,0.00704323071282994,0.000743119319208014,0.00130030265085103,0,0.192094108044391
"ENSG00000011260",0.524909198855849,0,0.00912941580776215,0.000777203989565835,0.0091776139612166,1.81305695387124e-11,0,0.456006567367476
"ENSG00000011275",0.348485895992819,0.136821980177618,0.0207186624445671,0.00352802377241206,1.54057706011777e-13,0.00124642312143991,0,0.48919901449099
"ENSG00000011295",0.474085046688703,2.20563014748463e-20,0.00875926533439619,0.000922424383981044,0,0,0,0.516233263592919
"ENSG00000011304",0.428012725253933,0.160767727763118,0.0336756971364237,0.00571257629988336,6.17087519873121e-13,0.00135956417533657,0.00745544621404106,0.363016263156648
"ENSG00000011332",0.474897261741559,0.162023542424149,0.00539501835190687,0.015074958617763,0.000591329805174553,0.000290651949763273,0,0.341727237109685
"ENSG00000011347",0.341045923289863,0.188663732222328,0.0048866884957364,0.00166049545672331,0.000646552517759763,0.000136629635652447,0,0.462959978381937
"ENSG00000011376",0.4278831623327,1.11931176520986e-11,0.0247074464969015,0.000427985709486203,0.00826389053063334,0.000282453422585374,2.33399452563798e-13,0.538435061496267
"ENSG00000011405",0.339929482990434,3.39370497880217e-12,0.024518080524847,0.00639831427120626,0.00161142668634265,0.00162409510204759,0,0.625918600421729
"ENSG00000011422",0.233438526569059,0,0.0598823435062474,0.00376886816006878,0.0114207254630282,0.00412915212676461,0.002618855015429,0.684741529159403
"ENSG00000011426",0.192129064371316,0.13854537272759,0.0159158555900803,0.0177883725465603,0.00372412835473038,0.00274349717670106,0,0.629153709233022
"ENSG00000011451",0.584996990565923,0.0974231830978143,0.0117400643576702,4.09077519196034e-05,0.000350129440046323,3.05527980119359e-12,0.000184821283197734,0.305263903500374
"ENSG00000011454",0.440278178014119,0,0.0155470255043078,0.000235327403112306,6.42168348216585e-14,0,0,0.543939469078396
"ENSG00000011465",0.593667414933296,5.94850058344836e-14,0.015798268873424,0.00322839294126069,0.00268876136815449,0.00508458578940078,0,0.379532576094405
"ENSG00000011478",0.68518510067754,0,0.000911006391205021,0.0032935425537341,0.00168923724379931,0.0011195747343082,0,0.307801538399413
"ENSG00000011485",0.530699370460969,0,0.00715776772886762,0.00815058363716594,0,4.5179230523626e-13,0,0.453992278172545
"ENSG00000011523",0.387673145141329,0.115275626195065,0.0112416522520947,0.0036300553776262,8.56593303800111e-13,1.94327502091237e-12,0,0.482179521031086
"ENSG00000011566",0.324253711236663,0.167443013217776,0.0107036863207108,0.00107066775889719,0.000825130721886559,0.00123015767772057,0,0.494473633066346
"ENSG00000011600",0.207591052381629,0.29157506726126,0.0255274762461263,0.000732026543439618,3.10787286869742e-12,0,0.0167971145068753,0.457777263057562
"ENSG00000011638",0.154330359608693,0.697525146024314,0.00282978017914412,0.00702832887637199,0,0.000258699984751241,0,0.138027685326726
"ENSG00000011677",0.457578992586531,1.38290324808264e-10,0.00533922377235707,0.00489181471947615,8.06723685274162e-11,3.63083342081253e-11,0,0.532189968666365
"ENSG00000012048",0.241059953915681,2.28900879723571e-12,0.0492516863296421,0.0118521219440016,0.00515890576199916,0.0113145389799895,0,0.681362793066398
"ENSG00000012061",0.539075774928077,0.0390507609142167,0.0108254219704422,0.00308757885966745,4.77467440215986e-11,2.54958134840232e-09,2.73993523262173e-10,0.407960460456275
"ENSG00000012124",0.213201756456356,0.35391646360683,0.0315881357130186,0.0178449435670246,0,0,5.72691385971245e-14,0.383448700656713
"ENSG00000012171",0.235576023147415,0.394302835100654,0.0102208356024387,0.0156641030363519,0.0152577094452268,2.80290205271425e-11,0.00102647323963237,0.327952020400253
"ENSG00000012174",0.336976427377193,0,0.00901787974683162,0.000121547652130662,0.00140437376453758,8.39429427236945e-14,0,0.652479771459223
"ENSG00000012232",0.447557275654101,0.109586497053799,0.00795164390240011,0.0121795456019913,0,1.32626374989296e-13,0,0.422725037787576
"ENSG00000012660",0.478813436131518,0.0179765079999667,0.0182951121064989,0.00239300449992928,0.00349615091488562,0.00604046663801938,0.00465751912085037,0.468327802588332
"ENSG00000012779",0.204623788659885,0.179155897100746,0.0120037223518469,0.00830325755226075,1.64108210758198e-14,0,0.0169094105962661,0.579003923738978
"ENSG00000012817",0.0751052327134853,0.0223920914813135,0.00163509136148019,0.000207559939591485,9.81441539903228e-14,0.447845198468384,0,0.452814826035647
"ENSG00000012822",0.49413560223474,0,0.0199079519193495,0.000448722222321593,2.68565951337582e-12,4.6920170984821e-12,1.08496224851418e-13,0.485507723616102
"ENSG00000012963",0.453583616908741,0,0.0110881084481955,0.00339585258291032,0.000158532143250879,1.5497980989531e-10,0.00076131684840853,0.531012572913514
"ENSG00000012983",0.217267803830411,0.271210137516077,0.0292513060515232,0.0089663275125133,5.73173013846142e-12,0.00266880127499716,0.00015039306093623,0.470485230747811
"ENSG00000013016",0.223449704402277,0.537593890815046,0.0023862355338399,0.00081076284377393,1.21458658237959e-12,0.000298224007470947,2.75013981604848e-12,0.235461182393627
"ENSG00000013275",0.549949379673413,4.1517067532912e-10,0.00907817635252352,0.003191858452789,0.0186442884105623,0,0,0.419136296695542
"ENSG00000013288",0.549306518072992,0.0449800213620855,0.00931612133236229,1.90542255825959e-05,3.30125010317468e-10,0,0,0.396378284676852
"ENSG00000013293",0.131615642124181,0.54641189427144,0.00451889193772288,0.0016512218196903,4.03641853006145e-12,2.0357931353963e-14,0,0.315802349842909
"ENSG00000013297",0.176189609293813,0.422044681771932,0.00838524221667155,0.00749198640931972,0.00480365360586275,0.000258898470204696,0.00070722779906269,0.380118700433133
"ENSG00000013306",0.672049564590651,2.19215304516205e-12,0.012554697376208,0.000834962382700023,2.3429655858967e-12,0.00103930404359145,3.75782547521129e-10,0.313521471226532
"ENSG00000013364",0.280144288118562,0.253778559187286,0.0207162161046038,0.0164985075581876,0.0055514225259936,0.00163187755231086,0.00646762617287353,0.415211502780183
"ENSG00000013374",0.411219366861449,0.0969548498512072,0.014707814512817,0.000194842955926922,0,1.5660381994602e-13,0,0.476923125818443
"ENSG00000013375",0.282935272693724,0.151918664237612,0.0157449622339124,0.00247386367376993,0.00915087232586747,0.000160944851835626,0,0.537615419983279
"ENSG00000013392",0.399004533411561,0.106853924702265,0.00899988361588012,0.000872119991980742,1.81213557286335e-10,1.29626678859609e-12,2.44740754623512e-11,0.484269538071329
"ENSG00000013441",0.201301715998965,0.550253915067528,0.0124592339957059,0.0140312765410237,0,0.00119424341812806,0.00317152981056942,0.21758808516808
"ENSG00000013503",0.296895979881111,8.57588695462836e-12,0.0186193866454397,0.00124022858539452,0.000565023260675368,0,0,0.682679381618803
"ENSG00000013523",0.492923273900352,1.8462158598239e-10,0.0114052741629022,0.00263563850270674,6.86523161092458e-12,6.67799439820714e-12,1.57807454856037e-12,0.493035813234296
