"Structure","Cell Type","DonorID","Regions","Structure Acroynm","Age Interval","Major Cell Type","nCount","nFeature"
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7953,3564
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6837,3170
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6032,3035
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",5488,2738
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7968,3600
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",4669,2594
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8644,3290
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11807,4394
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10799,3942
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",4305,2464
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10215,3814
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6665,3143
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",11399,4250
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",11861,3970
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",5288,2720
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8430,3526
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5408,2783
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",3408,2117
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9712,3698
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10196,4067
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10527,3931
"Cer","Cer-InN-6","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",13808,4610
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11724,4141
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11728,4185
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12894,4201
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9801,3655
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",10324,3648
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11599,4258
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8581,3647
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7439,3597
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",5517,2728
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8322,3588
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",4128,2363
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8134,3674
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11050,3811
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",14822,3958
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7640,3453
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7239,3133
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9171,3914
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5401,2634
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",4521,2437
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12049,4025
"Cer","Cer-InN-6","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6841,3043
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",13389,4798
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10206,4063
"Cer","Cer-InN-6","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6809,3170
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11449,4235
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12595,4430
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8540,3367
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9351,3849
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",15382,4454
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8256,3497
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",14054,4619
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11102,4029
"Cer","Cer-InN-6","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",5857,2733
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9525,3757
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",14196,4424
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7229,3435
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12599,4103
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",15147,4501
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8582,3581
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7537,3284
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",12222,4344
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",13770,4332
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8566,3547
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",4815,2549
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7751,3414
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7784,3645
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11776,4208
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7515,3542
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",3306,2029
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7629,3361
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",5274,2782
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6817,3016
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10451,4009
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",7780,3137
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9558,3537
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9970,4230
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5628,2744
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10123,4041
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",4428,2446
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6103,2778
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8068,3698
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9836,3879
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10247,3987
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12240,4283
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9392,3774
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5320,2926
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",14778,4735
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",5549,2780
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8836,3634
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5271,2747
"Cer","Cer-InN-8","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",1720,1254
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9297,4226
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10194,3966
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6116,2792
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8790,3978
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",3702,2055
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",4985,2542
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",5583,2673
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",14847,4822
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",12168,4391
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",11687,3792
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7744,3510
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11798,4052
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8961,3627
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8668,3524
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10341,3825
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6885,3198
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",2819,1974
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8549,3416
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",3701,2200
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6526,2963
"Cer","Cer-InN-7","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",2589,1616
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6687,3142
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",4676,2561
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",3553,2139
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",1946,1387
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6881,3177
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10173,4161
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",13630,4316
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6438,3004
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",7582,3402
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6817,3209
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11523,4022
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6130,3011
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",2959,1843
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",5434,2726
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8256,3239
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",15638,4702
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",9340,3520
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",6224,2770
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",15732,4892
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5435,2792
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",9908,3866
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8197,3582
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6442,2958
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",4440,2055
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8909,3287
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8891,3621
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8050,3540
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10433,4110
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",5710,2691
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6452,3232
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",4834,2264
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",1733,1270
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10706,4276
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8306,3730
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9574,4186
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9734,3946
"Cer","Cer-InN-7","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",1588,1127
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",12159,4055
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",1952,1280
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10739,4029
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9251,3854
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",15523,4587
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11413,3999
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10228,4029
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",5148,2561
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6912,3348
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10500,4186
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",3505,2146
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6450,2852
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11815,4258
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8478,3490
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10257,4236
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9831,4028
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8035,3389
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5809,2845
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12980,4493
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6050,2885
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",3586,1974
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8330,3401
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7445,3428
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",10897,3784
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9758,3925
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",4783,2570
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8858,3570
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",9957,3620
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8934,3702
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8352,3402
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",4674,2310
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",4133,2026
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6778,3262
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",7755,3002
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6499,2903
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9962,4073
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6820,3176
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8641,3772
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6332,2842
"Cer","Cer-RG-3","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",5471,2762
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",9131,3508
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8193,3329
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6504,2795
"Cer","Cer-InN-5","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9014,3568
"Cer","Cer-InN-4","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",6866,3161
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9190,3543
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8193,3584
"Cer","Cer-ExN-2","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",8941,3536
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",5333,2701
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9989,3859
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6654,3172
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8155,3603
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",8545,3665
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",11492,3702
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",4844,2649
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",4596,2370
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",3451,2061
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11131,4244
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",9880,4086
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",4790,2561
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",10230,4349
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",11753,3879
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",6214,2758
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",8398,3647
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",9397,3767
"Cer","Cer-InN-3","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",13086,4202
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",5814,2904
"Cer","Cer-InN-2","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",5789,2778
"Cer","Cer-InN-6","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",9376,3881
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",7473,3607
"Cer","Cer-OPC","611_donorID","Cerebellum","CB","13-15pcw","OPC",6370,2767
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",3949,2134
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",10635,4225
"Cer","Cer-CycPro","611_donorID","Cerebellum","CB","13-15pcw","Cycling progenitor cell",8965,3772
"Cer","Cer-RG-2","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",11506,4680
"Cer","Cer-ExN-3","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",5796,2711
"Cer","Cer-IP","611_donorID","Cerebellum","CB","13-15pcw","Intermediate progenitor",4467,2378
"Cer","Cer-InN-1","611_donorID","Cerebellum","CB","13-15pcw","Inhibitory Neurons",12575,4542
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",7597,3653
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",11366,3925
"Cer","Cer-ExN-1","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",11123,3794
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",6254,2899
"Cer","Cer-ExN-4","611_donorID","Cerebellum","CB","13-15pcw","Excitatory Neurons",9158,3674
"Cer","Cer-RG-1","611_donorID","Cerebellum","CB","13-15pcw","Radial glia",2890,1868
