Structure,Cell Type,DonorID,Regions,Structure Acroynm,Age Interval,Major Cell Type,nCount,nFeature,SampleID
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1836,1186,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1480,1014,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1856,1215,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1439,1102,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1502,1115,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2473,1532,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1834,1190,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1838,1245,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1469,1040,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1508,1042,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,10994,3938,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1674,1166,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1579,1181,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1422,1041,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1376,1066,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,11735,4460,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2159,1395,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,4557,2509,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2996,1801,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2238,1352,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1530,1091,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2204,1381,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2410,1526,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1727,1162,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2124,1399,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1657,1146,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1430,1000,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1905,1251,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2120,1329,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1542,1131,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2468,1525,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2058,1393,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1791,1162,611_Tha_B2
Thal,Thal-InN-7,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6298,2844,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,11120,3965,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1760,1166,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1324,983,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1966,1335,611_Tha_B2
Thal,Thal-ExN-3,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,1400,992,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1464,1019,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1886,1236,611_Tha_B2
Thal,Thal-InN-8,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1827,1262,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1634,1083,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1604,1113,611_Tha_B2
Thal,Thal-OPC,611_donorID,Forebrain,DTH,13-15pcw,OPC,4425,2109,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2062,1197,611_Tha_B2
Thal,Thal-InN-4,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2911,1678,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2098,1451,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1511,1008,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1706,1121,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1554,1054,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1624,1101,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1491,1030,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1336,983,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1510,1121,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1537,1055,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2018,1266,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2166,1322,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1637,1198,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2051,1204,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1695,1215,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1410,1014,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1332,985,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1477,1080,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1674,1092,611_Tha_B2
Thal,Thal-IP,611_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,2004,1204,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1404,986,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,1423,1049,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1343,1070,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1923,1228,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2027,1287,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2302,1334,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2844,1658,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1623,1033,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2418,1488,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1977,1363,611_Tha_B2
Thal,Thal-ExN-2,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,3212,2053,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2706,1686,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1342,1019,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1330,994,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1924,1236,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1656,1177,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1536,1073,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2673,1547,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1347,984,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1508,1128,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4260,2223,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2221,1563,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1338,992,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1488,1037,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1946,1210,611_Tha_B2
Thal,Thal-IP,611_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,1477,1089,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1637,1159,611_Tha_B2
Thal,Thal-OPC,611_donorID,Forebrain,DTH,13-15pcw,OPC,1743,1224,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,2474,1664,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2239,1394,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1580,1121,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2880,1635,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2707,1664,611_Tha_B2
Thal,Thal-Endo,611_donorID,Forebrain,DTH,13-15pcw,Endothelial,1838,1065,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1994,1263,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2123,1492,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1604,1170,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1779,1227,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1594,1158,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1495,1112,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2410,1436,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3250,1578,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2438,1440,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1588,1146,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2193,1418,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2208,1318,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1485,1055,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,4269,2295,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2294,1339,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,2052,1354,611_Tha_B2
Thal,Thal-InN-7,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1445,1089,611_Tha_B2
Thal,Thal-InN-7,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1505,1143,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2124,1284,611_Tha_B2
Thal,Thal-MG,611_donorID,Forebrain,DTH,13-15pcw,Microglia,1521,1070,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1999,1267,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2981,1707,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1656,1021,611_Tha_B2
Thal,Thal-Endo,611_donorID,Forebrain,DTH,13-15pcw,Endothelial,1932,1250,611_Tha_B2
Thal,Thal-InN-6,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3902,1730,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2217,1439,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2561,1463,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3040,1784,611_Tha_B2
Thal,Thal-RG-3,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,4777,2323,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1824,1377,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1891,1210,611_Tha_B2
Thal,Thal-ExN-2,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,2897,1781,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1899,1272,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,3025,1863,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2003,1309,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1521,1055,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1643,1195,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1376,1028,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2066,1239,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1378,1004,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1285,989,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1465,1082,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,3359,1906,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1493,1044,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2526,1429,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1490,1118,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1429,990,611_Tha_B2
Thal,Thal-InN-4,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1728,1127,611_Tha_B2
Thal,Thal-InN-4,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3160,1869,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,2331,1428,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1418,1085,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2201,1350,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2924,1611,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1805,1174,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3423,1899,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3093,1718,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1675,1109,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1305,981,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1969,1339,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1518,1052,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2044,1430,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1582,1069,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1309,1042,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3136,1816,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1949,1290,611_Tha_B2
Thal,Thal-InN-7,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4206,2160,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2039,1328,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1423,996,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1912,1252,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,12249,4334,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1729,1150,611_Tha_B2
Thal,Thal-Endo,611_donorID,Forebrain,DTH,13-15pcw,Endothelial,1741,1178,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1706,1152,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1922,1275,611_Tha_B2
Thal,Thal-InN-7,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2613,1632,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1516,1165,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2039,1408,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1933,1256,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2586,1587,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1796,1165,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1869,1251,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3816,2049,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2129,1258,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3071,1721,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1975,1334,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1808,1183,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1536,1064,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1727,1124,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1693,1112,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1480,1066,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2950,1765,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1487,1025,611_Tha_B2
Thal,Thal-ExN-3,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,2465,1663,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1610,1118,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1881,1261,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2093,1483,611_Tha_B2
Thal,Thal-InN-4,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1764,1234,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1467,1062,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1545,1067,611_Tha_B2
Thal,Thal-ExN-1,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,12021,4239,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1448,1063,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1546,1052,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2388,1612,611_Tha_B2
Thal,Thal-CycPro,611_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,1649,1184,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1780,1138,611_Tha_B2
Thal,Thal-RG-4,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,6321,2701,611_Tha_B2
Thal,Thal-ExN-2,611_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,3893,2075,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,2180,1499,611_Tha_B2
Thal,Thal-RG-1,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1776,1139,611_Tha_B2
Thal,Thal-InN-8,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2123,1410,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1949,1273,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2641,1594,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1564,1047,611_Tha_B2
Thal,Thal-InN-4,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4672,2422,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2753,1524,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1654,1066,611_Tha_B2
Thal,Thal-RG-6,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1860,1169,611_Tha_B2
Thal,Thal-InN-8,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1738,1283,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1445,1099,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2020,1225,611_Tha_B2
Thal,Thal-InN-5,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1485,1096,611_Tha_B2
Thal,Thal-RG-5,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1842,1245,611_Tha_B2
Thal,Thal-RG-7,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,1495,1109,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1875,1225,611_Tha_B2
Thal,Thal-RG-2,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,3303,1929,611_Tha_B2
Thal,Thal-RG-3,611_donorID,Forebrain,DTH,13-15pcw,Radial glia,7773,3893,611_Tha_B2
Thal,Thal-IP,611_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,1594,1104,611_Tha_B2
Thal,Thal-InN-2,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3054,1874,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1577,1125,611_Tha_B2
Thal,Thal-MG,611_donorID,Forebrain,DTH,13-15pcw,Microglia,2923,1810,611_Tha_B2
Thal,Thal-InN-3,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2166,1392,611_Tha_B2
Thal,Thal-InN-1,611_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,1845,1225,611_Tha_B2
