"","DonorID","`Proportion of Neurons (MultiBrain)`","Regions","`Proportion of Astrocytes (MultiBrain)`","`Proportion of Endothelia (MultiBrain)`","Period","`Proportion of Oligodendrocytes (MultiBrain)`","`PMI (hours)`","`Age (Numeric)`","RIN","pH","`Dissection Score`","Sex","Residuals"
"ENSG00000143772",0.0836255895397899,0.0761483326938774,0.0192638717644614,0.32005117486583,0.102256906985753,0.12806224820699,0.108785338717866,2.60315439303466e-05,0.0513935102293476,5.7357227850782e-05,0.000447665060303311,6.98686542922136e-05,1.0385886303554e-11,0.109812104499323
"ENSG00000143774",0.123972927483668,0.0781256355752475,0.0764133068224312,0.0263041209324903,0.0295092892191356,0.439736078879153,0.0141774056809282,0.000324195378762709,0.000415926057686812,0.000195539936974189,0.000141058191634508,6.96074031700185e-06,2.0258444322235e-11,0.210677555081313
"ENSG00000143776",0.147730604573184,0.130776969190325,0.160047206116695,0.0413190839962732,0.26854132490376,0.0277231169037373,0.00342955113942741,0.00181071651531945,0.0111092883211623,0.00621958489360133,5.78972647837744e-06,0.00119589457855343,7.00215905600072e-10,0.200090868441268
"ENSG00000143786",0.0408839573903283,0.13818693320412,0.39655628625611,0.0356505533362409,0.00918765704352388,0,0.0224706589971675,2.52298631237718e-05,0.00150915519339697,4.57069500105713e-06,0.000152459597031184,5.06870749364431e-05,1.18037343050354e-09,0.355321850168647
"ENSG00000143793",0.121331178489665,0.0902161652917924,0.31692032711294,0.0279951826193538,0.120725994367475,0,0.026172977183569,0.00127090797357501,0.0001082667267863,0.000112922648060803,0.000488459614505536,9.28817253304346e-05,1.66426801812391e-13,0.294564736246781
"ENSG00000143797",0.16039831512544,0.144759822614863,0.0279785952036739,0.0303760956693679,0.048372215672838,0.359353780246342,0.0275080909445431,2.01504306181761e-05,8.18915947686203e-05,2.484206716134e-06,4.91926999548805e-06,1.53114250392629e-05,5.093141309474e-12,0.201128327590701
"ENSG00000143799",0.315556572192726,0.203551560437955,0.0152950917130062,0.0489220869582395,0.0318485035815166,0.113562890807826,0.0330541879393819,0.00348566555520397,4.1680232662254e-05,0.000720698556536661,9.67253107555561e-05,7.98174674552542e-06,6.44039493446281e-10,0.233856354323405
"ENSG00000143801",0.198212493363209,0.128947239938251,0.291508889754514,0.0406318107509582,0.0298879542150886,0.0471810760046541,0.0235493512349175,6.93234851538575e-05,2.87708854662899e-05,9.31709798264232e-07,4.60795291682578e-05,9.70015667049941e-06,1.02933914570107e-11,0.239926378961856
"ENSG00000143811",0.158588712296172,0.141813617441677,0.0563034776687767,0.0656014222523306,0.0599912218562159,0.357905389722121,0.0351205632473091,0.000627820968663859,0.000902336885618781,0.000467828476889531,9.32551507399278e-09,2.58768001122821e-07,2.93542076119784e-12,0.122677341087774
"ENSG00000143815",0.116066908642809,0.0926510542648922,0.0168083744817584,0.0277888599085368,0.0127777690683843,0.637497113944282,0.0146364593889061,0.000415998939434579,3.05745032889267e-05,6.24903170789903e-06,0.000248563146078761,1.08628886377599e-06,9.17187641914132e-11,0.0810709882993381
"ENSG00000143816",0.368178402971413,0.0717447721577949,0.0557180543115459,0.0218648661714695,0.0186856380417828,0.158147168573207,0.0141693496102258,4.31593337479428e-05,0.000159011968246311,5.02751523086878e-05,0.000166241225460716,1.67801307648701e-05,6.49250700045475e-10,0.291056279702782
"ENSG00000143819",0.124276645702015,0.335255872552174,0.0321923498291213,0.163474508044445,0.0993559044806163,0,0.0848805537670284,0.000787231795044944,0.000409001910498658,0.000255300502615022,1.01177534570072e-05,2.60019692211565e-05,5.78845255101468e-12,0.159076511687975
"ENSG00000143842",0.0911671676360822,0.249735321582009,0.0384203437898713,0.20155922840516,0.0730074542253964,2.28065193188711e-10,0.0941686548171912,0.000100677213106171,0.00328320328894034,0.000689400855112398,4.01656349226921e-06,9.99271274869578e-05,5.89467635783286e-10,0.247764603678619
"ENSG00000143845",0.0940559437533981,0.0933650685735707,0.192835491264668,0.0392475420400072,0.0197255629491205,0.22960187847573,0.0210604741909718,0.000197480829550661,0.00194169334578368,2.10832061145736e-05,0.000159407699818145,1.95008121194179e-05,1.26296940613368e-11,0.307768872846518
"ENSG00000143847",0.0419869951188897,0.130733619849536,0.442651170236126,0.0146340000986848,0.000344530101878751,0.205326003842429,0.0116458954319581,0.00390949345820763,0.0317168652170252,0.00268522856301856,0.00508651985461474,2.13381600745204e-06,1.61438385346615e-12,0.10927754441001
"ENSG00000143850",0.222251223324862,0.262039393182421,0.00229518385570413,0.0953841711741279,0.0414297775620778,0,0.0583160726991661,0.000282093462681824,0.00418563125300259,0.000471615784437789,0.000113035836204971,0.000230703018399508,3.00742355334745e-13,0.313001098846614
"ENSG00000143858",0.00887586665592925,0.0607762902306909,0.425570237915355,0.00165974501695065,0.0274159416445218,0.133703055996416,0.0282676857378795,2.05999490860396e-05,0.0611534933197507,0.0136287442813648,0.000377105364189965,6.09107770005981e-06,2.04383308582876e-11,0.238545142789727
"ENSG00000143862",0.302543794195899,0.191593638708297,0,0.0567950199059339,0.0286201866784636,0.1174971536946,0.0561975464208065,0.00193193762008953,0.00848388689169503,3.10957241504299e-05,0.000101487394353752,6.67823083665609e-06,7.10317370246245e-13,0.236197574534165
"ENSG00000143870",0.421576182963786,0.256113858084813,0.0134866005533939,0.0624174678155644,0.0121028329187269,0,0.075694939264779,0.00150674550395989,0.00473584518911547,0.00025058645740849,0.00232062430176515,1.9582209314338e-08,1.71653803160946e-09,0.14979429564794
"ENSG00000143878",0.216168937557504,0.162534005373884,0.031786916074061,0.0740665557312256,0.0568475777203382,0.154302916701339,0.0609579470244322,0.000573390001827193,0.0121549225572816,3.17697864035442e-06,9.63947203258161e-08,1.61607773274069e-06,1.53866019796514e-09,0.230601940268354
"ENSG00000143882",0.380620943777175,0.199950782974441,0.0221452992170053,0.0567744820443411,0.0166096909588232,4.54896383808341e-12,0.0558594511169506,0.00179413778770848,0.00203802021750502,0.000261783897631535,0.00124746174421004,2.85344760811566e-05,1.8430254013284e-10,0.262669411599276
"ENSG00000143889",0.327864203306387,0.227805104613595,0.0218668198548405,0.113280292898789,0.0409237587541477,0,0.0808317432754246,0.00020843088071683,5.78433050013804e-05,0.000388643731603659,0.000556516922404619,3.70413792044454e-06,3.97828889717999e-12,0.186212938315191
"ENSG00000143891",0.0497233309682943,0.124286772710829,0.174070236426779,0.0205911711248545,0.00376028637184239,0.0997487878058963,0.0535345940467007,0.00372741543512161,0.0219563488828606,0.00014564963498472,0.00141035975482871,6.21640663565847e-05,4.13778282587924e-09,0.446982878632868
"ENSG00000143919",0.110138204814742,0.0544892221002077,0.150507217870627,0.0401794388361948,0.0170306318270029,0.287752971970018,0.00978369295248754,0.00763416056197464,0.000262179348964374,0.00108655602500552,0.0003083810836686,0.000107963474810354,3.23238965818379e-11,0.320719379101973
"ENSG00000143924",0.0959395742086948,0.0393134322226709,0.020837087824569,0.0130696145653417,0.0133022257784283,0.690614809080635,0.00853867213448072,0.000124899629485295,1.2234751992851e-05,2.20707488711785e-06,1.71237895350936e-06,1.06516374403017e-06,2.08768425264098e-10,0.118242464977348
"ENSG00000143933",0.19720071227413,0.000273779093639717,0.0944214268633367,0.0508874537413227,0.000631569859997042,0.338527514355837,0.0263519201519329,0.0867143915865342,0.0103531970826797,0.000626037694680127,0.00553956496374754,2.08239698309056e-06,2.46570978830419e-11,0.188470349910521
"ENSG00000143942",0.320832844974363,0.0647052316715203,0.0157056681394532,0.0666570903170908,0.000964724878169405,0.0777184705375761,0.0769037560811468,0.0250817751158725,0.0153588700805464,0.00185634246772425,0.0110646067153808,0.00123631071639844,1.58662568694652e-09,0.321914306718132
"ENSG00000143947",0.405075055603006,0.197632695931299,0.0200351515438633,0.0699214146602987,0.0220004005133272,0,0.0365119359639414,0.000817882061071331,0.00732023447887633,0.00335176290565274,0.00271893498463956,4.44125002261592e-05,2.89639856609697e-16,0.234570118853798
"ENSG00000143952",0.134631456374462,0.0608076606924345,0.154052217044141,0.0148392847204071,0.0152073164620484,0.404503144849272,0.00855523417406671,1.44976041437597e-06,0.000566297390018057,0.000175232644942275,2.0640174186901e-05,5.67677332450005e-06,1.12352301887784e-09,0.20663438781676
"ENSG00000143970",0.481459767036638,0.0817414318041598,0.0218901472934056,0.0126235424106403,0.0174085202722805,0,0.0154140946619983,3.88638293668302e-05,0.00598286147184018,0.00365370241836703,0.000230025960407091,4.54003230464126e-05,1.2368322063845e-09,0.359511641281018
"ENSG00000143971",0.222200726037798,0.0453941699007058,0.23227098164798,0.0151004268415554,0.00919687891797756,0.272291922375393,0.0105532422621732,5.91535304659672e-05,5.28766723523027e-05,5.82575998617405e-06,3.93700827742199e-05,1.32265490022202e-07,5.50606236935472e-10,0.192834293154742
"ENSG00000143977",0.339464766199172,0.213607528350743,0.00959498015771489,0.0927989223580203,0.00227135375557406,0,0.0712753933928723,0.0166614847306193,0.0240700535493904,0.0014130338775558,0.0123342004430359,0.000624165447110635,7.49212238497861e-16,0.21588411773819
"ENSG00000143994",0.136753834140069,0.0841348752877673,0.0110034131268311,0.206113829811707,0.161591890314452,5.08301558573094e-12,0.0608302388790013,0.0641472132165773,0.0541075773752314,0.00684072105101954,0.000918199022229535,7.55593651227229e-05,6.58357953769221e-11,0.213482648339073
"ENSG00000143995",0.00918397540490196,0.015454597713198,0.702210024316669,0.00632953998628311,0.0053669987724218,0.0569650627964304,0.00408261058277496,2.50304971972119e-05,2.11203819596076e-06,7.05483054944533e-05,1.06583698995605e-06,5.53794455995103e-05,4.95371084834345e-10,0.200253053808473
"ENSG00000144021",0.444449076149066,0.183577969709629,0,0.0638821436982003,0.0472715334333031,1.08227227831635e-09,0.0526696794026865,0.000801811651858089,0.00968925099642805,0.00274814941933529,0.00137794592987339,6.35667482476972e-05,8.4222462358664e-11,0.193468871694879
"ENSG00000144026",0.171036865826843,0.082009312749185,0.0898686160284816,0.0276383904355198,0.0348179730200066,0.431304444883706,0.0140463184524499,1.16087323184699e-05,0.00215290192686455,2.29697532168964e-05,0.000530766619078726,2.95103508392936e-05,5.19048457051381e-10,0.146530320702442
"ENSG00000144028",0.160415489248009,0.12345632816871,0.135000199399967,0.0354752204596999,0.0324819536026533,0.337099342800073,0.0314882906234369,0.00468206659589707,0.00132319115588311,0.00103641453311114,0.000565460683779015,6.39046146538641e-06,1.18443422440914e-11,0.13696965225547
"ENSG00000144029",0.346774102642478,0.0866234263819945,0.144219513448213,0.0583671737488761,0.0105661799655877,0,0.0201411615778584,0.00149184950910289,0.00653501550430595,0.000114095370751727,0.00425058296505303,2.95270508888266e-05,1.16893341780931e-09,0.320887370665957
"ENSG00000144031",0.0814245407746288,0.0229387787380277,0.0995535942606623,0.00812488704460085,0.00607695051853043,0.568821857349942,0.00512410096447768,7.45470677528421e-07,3.86485180398077e-06,9.90890395095999e-07,3.59283247143177e-06,2.92106367030375e-09,1.30406331111846e-11,0.207926093369678
"ENSG00000144034",0.383487240472393,0.112672211922091,0.00328240191003334,0.0463630872632603,0.0180155702394705,0.182274210404581,0.02451974789398,0.00181280446447049,0.000312511324924857,0.000429909294506509,0.000102793630273983,3.32144787197888e-05,1.43324583177381e-12,0.226694296699862
"ENSG00000144036",0.248015259196891,0.116125421582146,0,0.0461687728579407,0.201176110511764,0.14620343120358,1.84164295536564e-05,0.0535429056244636,0.039379583261924,0.00296134408013366,0.00178718644267108,5.29404127592364e-07,1.2047670054981e-12,0.144621039403599
"ENSG00000144040",0.0398896102140818,0.21914695883509,0.0458483540668742,0.0304885165437719,0.00503336891168975,0.509823970919225,0.0656514657183576,0.0209209643173485,0.000598890274542857,0.00118995110370408,0.00116320626676182,0.000208939405314504,3.590041691334e-13,0.0600358034228792
"ENSG00000144043",0.532457736163317,0.0558351386518546,0.0528403011028087,0.0883654118689313,0.0370671492076587,0,0.0274124850223714,0.0218570129796206,0.0065983274114383,0.00436760285232796,0.00107192199287036,6.88000404161877e-05,1.56927474601965e-11,0.172058112690692
"ENSG00000144048",0.362960428715615,0.158737017080565,0.0298322952311086,0.0973470916673734,0.0135193924128544,0,0.0746282393452383,0.0040737318398537,0.00320963077218366,2.74885118303563e-05,0.00453867135961454,0.000854000619642718,1.85857372351506e-11,0.250272012425534
"ENSG00000144057",0.0692403960164851,0.0992250085737466,0.0623689113537544,0.0315915210989578,0.04811300484981,0.490625946393628,0.0311917907474511,0.000181972836974513,0.00286952274148968,0.00030433926462318,0.000521643434383576,1.18645559907084e-05,3.92441511117457e-10,0.163754077740264
"ENSG00000144115",0.347623635207185,0.0777045520511228,0.0399602282055841,0.0127334223063974,0.00113669512056518,0.312550270916704,0.00917508344939339,0.00183436503670619,0.072214037280816,0.000318145049548158,0.0290307236998692,0.000117249874336645,4.59765350223838e-12,0.0956015917971744
"ENSG00000144118",0.197532210917084,0.0559681838960928,0.30676267418642,0.0104275967479877,0.0203478217499207,0.26490674962782,0.00330784044631884,0.00206082270299189,0.00145413748156959,6.53165145571469e-05,0.000158682206891686,2.67266040695678e-05,3.170674201401e-10,0.136981236601208
"ENSG00000144119",0.0428194682830772,0.0390167692506603,0.311144560554965,0.0352031961698911,0.0181665028814068,0.309446041689128,0.00267042138569057,0.000414957883105707,0.000871255961227161,6.6310304558896e-05,1.75890843950005e-07,0.000571867670513098,1.79315973290977e-11,0.239608472057001
"ENSG00000144120",0.286278089900411,0.166059821489215,0.165111546549332,0.079722933262445,0.0321465804914208,1.41239312996513e-09,0.054401420820847,0.00054647522992623,0.0032855716456373,0.000324067505780194,7.49515052983125e-07,0.00013795574053681,2.8770356798567e-10,0.211984786149299
"ENSG00000144134",0.245891966958591,0.164177373930764,0.024571305331015,0.0281381474372629,0.014172062082705,0.313851571431735,0.0312664559522493,0.000770866994947348,0.0251088952046273,0.00105785917660189,0.00012718702164253,9.47415084030562e-07,2.10373968150010e-11,0.150865361041737
"ENSG00000144136",0.163933857380336,0.00166282913954784,0.298440339086075,0.0239547634506229,0.00526859033338616,0,0.021541985298302,0.0159558479285935,0.189870060182905,0.00253281028498917,0.0117232449300022,0.000124695470677382,5.26826679330269e-17,0.264990976514562
"ENSG00000144152",0.145170490407015,0.128258703808372,0.0876546022082072,0.00450768548029676,0.090129884503552,0.319044519327112,0.00174941995161815,0.00104872619917136,0.0227471259244516,0.00216901546374034,0.0003527650295019,0.000110042892799438,4.14970871534428e-12,0.197057018800013
"ENSG00000144158",0.161178321503454,0.210730190933445,0.0260259432183103,0.130320685160188,0.0385261298345016,0,0.0906472741370207,0.00373343115676221,6.82622352116499e-05,9.95145104756574e-06,0.00295451893769922,4.97140121147014e-05,1.45278370242508e-09,0.335755575967462
"ENSG00000144161",0.210672037954323,0.101917853083876,0.00338256434984866,0.0428385829174316,0.0330680803427833,0.212615950748962,0.0272838173996301,0.000256325300233217,0.000151850960640509,6.10063461047326e-05,1.22038106301498e-06,4.3243728007217e-06,5.97954928223113e-09,0.367746379862753
"ENSG00000144182",0.396670173229629,0.138726312900591,2.16405073980527e-11,0.0414077975088577,0.0290315988960439,0,0.0261363720948713,0.00160408165418393,0.000264353926103052,2.26037029872321e-06,0.00019067977708545,1.86909518481647e-05,2.26238942622784e-11,0.365947678646224
"ENSG00000144191",0.0874910501316348,0.215430095354933,0.0812914448696614,0.0890766810921205,0.0321746462022576,0.0265010253473867,0.0606409858491697,2.77237465501909e-06,0.000330082185968067,8.4901474611809e-05,2.56746183627993e-05,2.84129413649535e-06,3.46044294361986e-09,0.406947795744659
"ENSG00000144199",0.167458782421509,0.0555008034491371,0.0398393162523046,0.0278217452516292,0.0351551541080105,0.265623580285988,0.00693244063555474,0.0807572717431687,0.149146963797115,0.00535194197146143,0.000179947206572625,2.52481353240889e-05,1.26777181427197e-12,0.166206804740957
