"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000272153",0.0581101445833296,0.0703141892410592,0.556732283258735,0.04911774782051,0.024380809368376,0.0709524722312468,6.59236747478965e-13,0.00176358385625728,0.00281116863739406,0.013048730262342,0.152768870740091
"ENSG00000130764",0.25198047893246,0.100327084335576,0.318346224186591,0.0903601040837361,0.00393045948538013,0.021234837116466,1.94373958060394e-11,5.00783388771957e-05,6.07801053012788e-05,0.0116128547248821,0.202097098671292
"ENSG00000116198",0.000861411305198056,0.29297634568421,0.073499288508374,0.00294400022090649,0.144291760736852,0.230630213611048,3.83347725012917e-11,0.0104070448058026,0.000882686711172026,0.0622143545058874,0.181292893872214
"ENSG00000169598",0.194085634341993,0.0870469731023989,0.149567639636106,0.125446111018339,0.113093469281494,0.105991115089151,0,0.00349163725392574,0.000429970818730327,0.00635246624747937,0.214494983210383
"ENSG00000198912",0.052332386280003,0.398559950965983,0.102971680406131,0.0346790466381305,0.167030801167823,0.0573491075803956,0.00105503453581743,0.000276176741152451,5.87738452507058e-08,3.30701761749508e-11,0.185745756877649
"ENSG00000196581",0.240918928912132,0.167406176428926,0.0304776371981938,0.0766157020040347,0.00663006865007826,0.0300261138828091,0.0419355000439473,0.00034415498703866,0.00620241858102784,1.53913681480602e-10,0.399443299157899
"ENSG00000131697",0.00283230241237076,0.038946330718545,0.531814504614008,0.0549750169613191,0.157037097963858,0.0516065934747692,4.58137564382694e-12,0.00766080750183097,0.00383345548547137,0.0233213918058719,0.127972499057375
"ENSG00000069424",0.274888507290797,0.103710737859855,0.245616950653457,0.157024395128464,0.000490015232976948,0.0347698017435144,0.00908424845720243,0.0110083535010833,9.53699132113954e-05,0,0.163311620219439
"ENSG00000116254",0.246581970515221,0.0826547893923493,0.0790832682114496,0.235736271196175,1.25993894924819e-05,0.0177800319482767,0.0473703507010473,0.00602820205082718,0.00550287673989256,0,0.279249639855268
"ENSG00000226944",0.183943956722287,0.0785927299781668,0.0240630890132634,0.139457762502711,0.0144203354408838,0.00399030314429742,0.0163379716327951,0.0146614371206153,0.005515495078672,2.43674112451926e-14,0.519016919366284
"ENSG00000116251",0.1461215886302,0.170665767082088,0.11818877227456,0.0725785842556488,0.00689487411573681,0.089584706117915,0.00505981463931117,0.000368640363267791,0.00132049649167829,0.126885000165692,0.262331755863902
"ENSG00000158286",0.116554240287301,0.0990794860560596,0.0522880791331241,0.196768858424215,0.009485174087428,0.00336547623008263,0.0746472850396768,0.0325700156900543,0.0113375291061753,0,0.403903855945884
"ENSG00000116237",0.105097269288585,0.142942798147731,0.0698863011113701,0.255436633157464,0.00216576160963162,0.0169455141454192,1.54114338540731e-11,0.00323100816155882,0.00260335996424871,0.201445315512958,0.200246038885622
"ENSG00000173673",0.175702514725016,0.0615543519709493,0.0118435525020592,0.141237115476099,0.0108378353860254,0.000823107636476083,0,0.000606644107175031,0.00647482387968198,5.52759273420359e-12,0.59092005431099
"ENSG00000158292",0.64140634842517,0.0122673756616571,0.120897026081356,0.0995407866918499,0.000496757537813161,0.00224134308656195,1.73918911501914e-13,2.15240298507258e-07,0.000126528330708536,0,0.123023618944411
"ENSG00000097021",0.457230704355845,0.0195328735487211,0.247233343328407,0.0740123595141761,0.0138329942370729,0.00187627972762076,0.0252064347663452,0.000401544823782471,0.000285956936908413,0,0.160387508761121
"ENSG00000187017",0.0928246886599607,0.107652849845701,0.205965569011884,3.12572304667676e-11,0.00335093789549055,0.0406042263269052,0.0318034167707599,0.00748381751621686,0.00322358890280338,0.0331871740137072,0.473903731025314
"ENSG00000215788",0.0319294588965797,0.127027910509442,0.107671613988782,0.0753895667312104,0.181958320653459,0.0532985574098681,0.0310052110984812,0.0226253200274758,0.00813392185688095,0.00192098106133295,0.359039137766488
"ENSG00000171680",0.00253887044808682,0.0727500656591027,0.496987468886345,0.0217766312916602,0.0607010916205248,0.0506348930100604,0.0193441524096915,0.00589785518662942,0.00658574290164376,0.0556373029568233,0.207145925629432
"ENSG00000229519",0.12880905682959,0.273431401792136,0.0162367219603035,0.067469059661345,0.248989174991553,0.0220579345954065,0,0.00309607701715507,0.000204340056455656,1.79793319746056e-12,0.239706233094258
"ENSG00000162408",0.401149544601422,0.123899978413295,0.0707865221665618,0,0.168554971370481,0.0692332876496085,0.00144912949161099,1.70311285345012e-06,2.49610264986749e-05,0.00468103967553158,0.160218862492138
"ENSG00000204859",0,0.0605345368353501,0.672813226150542,0.0363278643725233,0.0598955531697224,0.0066186650326148,0.000406161839851765,0.00423923005010847,8.27700869440985e-05,0.00671048006799319,0.15237151239435
"ENSG00000162413",0.503987791066522,0.0507545158639392,0.159591434299055,0.0201173381690704,0.00566079428505584,0.00679050919058481,0.0106054702345476,0.00971117354056879,0.00549072616386539,0.0406292970860661,0.186660950100726
"ENSG00000116273",0.270703421612699,0.175452564387707,0.148684970626373,0.0699451295894843,6.98284293604214e-05,0.0856036324850586,2.39950889356222e-10,0.00314236563514166,1.19653202225545e-05,0.000657989877288818,0.245728131796713
"ENSG00000041988",0.0509669644647164,0.0436384711522157,0.69432589064893,0.0768748891232587,0.00397071155133567,0.000676870961473478,5.12254543594287e-13,0.000189411656672503,0.000163686941575573,0.00220762028037486,0.126985483218935
"ENSG00000007923",0.223931845596852,0.123817111435387,0.281496035864244,0.00775834359831525,0.0470273353616753,0.0725347165023718,2.0568627091854e-13,0.00395377869757538,6.07450593353611e-05,0.101621300081486,0.137798787802552
"ENSG00000237436",0.130340795538019,0.060348408019761,0.0367318434578004,0.142922360399315,0.00192707114910382,0.0258838181352182,2.21644444289749e-10,0.000521445622997168,0.000157028035759902,8.27890215092672e-11,0.601167229337593
"ENSG00000227950",0.037594126371587,0.0347452704756234,0.0516386009617953,5.50097601853449e-10,0.357332184913892,0.0593585671308096,0.00104661938335891,0.00345481806227315,9.30605827380318e-05,0,0.454736751567825
"ENSG00000237402",0.00543400909472309,0.103917652228034,0.056811945594192,0.00640566482527767,0.0809678087875217,0.0288585237395333,0.0190710792441762,0.00813461116665204,2.15036007197829e-05,0,0.690377201719171
"ENSG00000270171",0.511960591352539,0.180949350296305,0.000293753143652274,0.065587418773662,0.0312170822493751,0.0279342950760563,0.0100780897215461,0.00333948072742644,4.85108844865819e-05,0.000231171179577284,0.168360256595374
"ENSG00000270035",0.475361639451201,0.084638837345489,0.0810861630331142,0.0460093577287541,0.0522747999352792,0.0315020434561276,0.0016593397086793,0.00816830003923314,9.51106211964931e-05,0.0206132200534626,0.198591188627463
"ENSG00000269978",0.452152075044338,0.0500788794323026,0.00213160175978937,0.0149531984288203,0.0926619985697045,0.0340648538663648,0,0.00580373888040108,0.000140533415117106,0.19550714971394,0.152505970889222
"ENSG00000171735",0.678564965577539,0.0469506013429867,0.0171504125536545,0.0482559478350709,3.52442468274851e-05,0.0372562267426123,0.00223544435192872,0.00147160627733063,0.00279167216084794,1.06376922674329e-10,0.165287878804825
"ENSG00000269925",0.226272777537387,0.10930099058503,0.0251394869432432,0,0.283772080683708,0.102723442475111,0.000196234927333101,0.00119173500470185,0.00132316735938475,0.0625332956722051,0.187546788811897
"ENSG00000049245",0.326304916302988,0.163197969036906,0.0959059971019238,0.00933568027051953,0.0178300505170103,0.0325855609942213,3.57204710791829e-13,0.0109638558230311,0.000993037500962245,0.0837281391596401,0.259154793292441
"ENSG00000236266",0.166080975317391,0.0546137537744052,0.0733782187977948,0.0519878192054563,0.0898955393362619,0.00880439776978595,1.82761071950706e-11,0.0108778635454608,0.00875612761445388,0.0416549711155143,0.4939503335052
"ENSG00000049246",0.0811709603310214,0.196569046665422,0.0407169506577737,0.0388552919240996,0.0618451120077625,0.0712126954576711,0.000550495212444784,0.0284076966040399,0.00268933068120541,0.051964993853081,0.426017426605479
"ENSG00000049247",0.242982097316033,0.244485762046923,0.00893197479990496,0.0447602181009616,0.0294920789039624,0.0570273808061378,0.000532716068770817,0.00787100157701865,1.49875047842209e-06,0.0820118043996227,0.281903467230186
"ENSG00000200344",0.0327950457816815,0.104861357413543,1.17519671930386e-13,0.0227323271088371,0.269369806976619,0.0519074964650502,0.0115049605632329,0.000805696433906227,0.000208524497792235,3.28423815848631e-13,0.505814784758892
"ENSG00000116288",0.0312583309796541,0.210848085617594,0.0641314977773196,0.00180815501378199,0.253872595706169,0.0029245058672963,1.71512078523387e-12,0.0180816629687121,0.000153360719948339,0.136765898178844,0.280155907168966
"ENSG00000116285",0.584285410355673,0.00668590590305541,0.0158558529841386,0.0767343702824268,0.0011026662902395,0.0402916166014062,0.00908389940559012,0.00127298806209864,0.000339554052048954,1.06029747334666e-10,0.264347735957293
"ENSG00000238290",0.105574961934011,0.301084208976927,0.0745270384265984,4.64274329275707e-14,0.111905637570445,0.0211052855087585,0.0689349231282072,0.023064879944152,0.000688981357365496,0,0.293114083153488
"ENSG00000162426",0.367465318673693,0.0912928759817709,0.180610055813408,0.164851320667314,0.00859916189775332,0.00560689909418725,0.0177203768269998,3.6814134635819e-05,0.00057447349389177,8.63777450175995e-12,0.163242703407708
"ENSG00000232912",0.00215264791874272,0.0471525005893655,0.0109256240635342,2.44894716981194e-16,0.607174113640827,0.0161141070274606,5.72481190735512e-13,0.000636260935386167,0.00335073624674312,0,0.312494009577368
"ENSG00000221083",0.0988396224177194,0.170696052950943,0.0849367855691193,0.0335365575438382,0.0305353934279507,0.0417671504943621,0,0.00190179931045684,0.00461144479568818,0,0.533175193489922
"ENSG00000270282",0.120032318086661,0.127918293205369,0.0837140373578676,0.0619847292339992,0.128569511957325,0.0126700311416628,6.44289891159765e-14,8.26229334207614e-08,0.000166625303411903,0,0.464944371090706
"ENSG00000234619",0.0479072940207963,0.0382845276769578,0.0276110884100051,0.00191807501381298,0.580356632392492,0.0345766091707602,0.00359513600224858,0.00098529216767264,0.00304769180301864,1.10471384955141e-14,0.261717653342225
"ENSG00000224315",0.0984534356095256,0.0531697861773782,0.0343922638343708,0.0136646118413937,0.526356732505657,0.0431075691551521,0,0.000212838005722751,0.00410378617816186,1.69718040142568e-14,0.226538976692621
"ENSG00000222511",0.0883490850882649,0.0255596618026667,0.00421297272484616,0,0.347008815051119,0.000139550484456171,0.00158947922557655,0.000655653015933878,6.1252336874068e-06,0.000440029112904996,0.532038628260544
"ENSG00000226545",0.116641846341248,0.0753678103038111,0.0378630028342049,0.00313625283068812,0.49360481165175,0.0262154750481698,0.00285589908253616,0.000809579096537152,7.49113412355824e-05,3.91594266712801e-12,0.243430411465904
"ENSG00000228423",0.125261371234531,0.100165776060591,0,0.0231010362926131,0.395672997831754,0.0327654240475097,0.00118892030253905,0.00167137812900429,0.00235529038894139,4.7927254106278e-13,0.317817805712037
"ENSG00000142599",0.414088339803516,0.0569512801625301,0.196055848253049,0.0243545255082349,0.0270553686211477,0.106440107423101,0,0.000859152387253163,0.00080484068256361,2.63810503336817e-12,0.173390537155966
"ENSG00000274258",0.0878392543471632,0.169000285553662,0.379094400944812,0.0552047244765708,0.0393641988546569,0.00279964962804586,0.000800018923736124,0.00212258263471407,0.00045188402003315,2.07791262424439e-13,0.263323000616398
"ENSG00000236269",0.134006382696949,0.353638387323033,0.0227729775102083,0.0493001395514209,0.20872597963376,0.00372707092973139,1.29348637110066e-12,9.33814721593961e-05,0.000564697727792154,0,0.227170983153653
"ENSG00000074800",0.0637005967769899,0.283605753094198,0.299299698548102,0.102557943288322,0.00577170293863693,0.00297111525235624,0.00466432862260852,0.00711217467604511,0.000272666534901227,0,0.23004402026784
"ENSG00000230679",0.0666666797354182,0.0632129344645996,0.0702943396155251,0,0.00501446408068002,0.0114550639914955,1.0981149886294e-07,4.13714691863208e-05,0.00306780714620345,0,0.780247229685393
"ENSG00000142583",0.843276263997874,0.0190849442073958,0.00601487622995605,1.33419816192981e-11,5.4763601561008e-05,0.00744240650481229,6.35891458675969e-10,0.00695582786678463,1.09633046203345e-05,0.0217495103044491,0.0954104433333137
"ENSG00000049239",0.110417674361178,0.127008530839759,0.163494232697324,0.0163463375711455,0.0880051766541648,0.0137655333038484,0.00602663593483816,0.00178408663625358,0.00356596027496302,0.149469411934568,0.320116419791958
"ENSG00000171621",0.40227195626206,0.144773604215687,0.0252105730494351,0.0490562599589607,0.0181635609117412,0.000452368166599187,2.04761509903353e-11,7.47546351649894e-05,3.26498811824128e-06,0.0199978810498544,0.339995776741903
"ENSG00000231181",0.0993791754463666,0.0428843309207935,0.060723769480797,0.0505295790269345,0.391637487900367,0.0423003577030514,0.00103241526876129,2.12265841878902e-07,0.00464335947602037,1.63371331090293e-12,0.306869312509433
"ENSG00000171612",0.094220388750367,0.117990986653137,0.0228314589253087,0.132741140198691,0.0526049887305814,0.000940921406804706,0.0383326475954278,0.00219484094607775,2.37667398284039e-05,2.43336827882107e-12,0.538118860051343
"ENSG00000188807",0.0169163561453927,0.070904441667774,0.57179437676248,0.17279835938799,0.00529209677425306,0.0065594348220272,1.99682892225268e-12,0.00243873080222357,0.000333840851120977,0.0317260802078324,0.121236282576909
"ENSG00000231789",0.564426109209066,0.0489435229999835,0.0783353292509223,0.0962520094130891,0.00168228031390166,0.0125991594560197,0.00455503043882912,0.00399809854641496,9.29883748775537e-06,0,0.189199161534286
"ENSG00000171608",0.062123470201548,0.0740887819924191,0.301842389498105,0.26086936064275,0.00429434388536828,0.0219616722224255,0.012165246564972,0.00656355959988925,1.45241561818555e-05,6.01429985666122e-12,0.256076651230327
"ENSG00000171603",0.0839550684497696,0.144055926212548,0.345320972263881,0.0722279532972377,0.021207761209604,0.0529836343087712,0.00681800712271346,0.0141271760025867,0.00431301041466576,0.0110743044390777,0.243916186279145
"ENSG00000223989",0.527488998762911,0.0155551760288476,0.122223606913466,0.0635612336259058,0.0122045980760438,0.0138425360165194,0.0135944217541274,0.000146624778152742,0.000659773293099034,0.000253495037514098,0.230469535713413
"ENSG00000178585",0.468208067279543,0.012217808859736,0.232149360551056,0.0554875934849448,0.0129884249036427,0.0272017515110491,0.0112846195521604,2.8087603638251e-06,0.00160500112859772,1.41474969083404e-11,0.178854563954759
"ENSG00000162441",0.225397118992512,0.161442636495728,0.141856492873344,0.00599587991020666,0.0282650994140911,0.205968027700979,0.00322766421276431,0.000715151451986957,0.00100552734490644,0.000778920238306466,0.225347481365176
"ENSG00000228150",0.129600538324034,0.136644552615657,0.0324138035683276,0.0435176164139878,0.00337729496173559,0.00641144456462984,0.00119250233213784,0.000895970444722859,0.000828017806887034,0.0668528416634196,0.57826541730446
"ENSG00000241326",0.232436816435024,0.0960874116158732,0.0828057317250249,0.123138388886678,0.000272146067978366,0.00732391963733149,0.0146693315142384,0.0154832277621201,0.00127798156820313,0.00930631309108827,0.41719873169644
"ENSG00000173614",0.260538731635616,0.0962761174665672,0.0484664843303877,0.196477598584828,0.01279421333195,0.0502907755816476,8.16481673695144e-05,0.0194369102675549,0.00361567062449548,0.0333163864831239,0.278705463526459
"ENSG00000162444",0.810563334390763,3.66583647366755e-11,0.010296489941657,3.68540557508404e-10,0.00096178414046921,0.00611123705187309,5.59467734445525e-12,0.00231560706025562,4.97739059266865e-06,0.0235048707946233,0.146241698818972
"ENSG00000201746",0.0268903355510902,0.0859960141173304,0.0211098326020075,0.00236507077875628,0.300634275778813,0.0917629482617874,0,1.98505278254117e-07,3.37452986005646e-05,0.000352730396870465,0.470854848709466
