HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Ensembl gene ID
HGNC:8429	OR7E54P	Symbol Withdrawn		OST185	
HGNC:8430	OR7E55P	Approved	OR7E56P	OR2DG, OR3.2, OST013	ENSG00000230655
HGNC:8431	OR7E56P	Symbol Withdrawn		OST013	
HGNC:8432	OR7E57P	Entry Withdrawn			
HGNC:8433	OR7E58P	Symbol Withdrawn			
HGNC:8434	OR7E59P	Approved	OR7E59, OR7E137P	OST119	ENSG00000250561
HGNC:8436	OR7E60P	Symbol Withdrawn			
HGNC:8437	OR7E61	Symbol Withdrawn		TPCR26	
HGNC:8438	OR7E62P	Approved	OR7E63P, OR7E64P, OR7E82P	OR7E62, OR2-53, OR7E63, OR7E64	ENSG00000234896
HGNC:8439	OR7E63P	Symbol Withdrawn		OR7E63, OR2-4	
HGNC:8440	OR7E64P	Symbol Withdrawn		OR7E64, OR2-75	
HGNC:8441	OR7E65	Symbol Withdrawn			
HGNC:8442	OR7E66P	Approved	OR7E6P, OR7E20P	hg630, HG630, OR3DG, OR3.3	ENSG00000243674
HGNC:8443	OR7E67P	Symbol Withdrawn		OR1-72	
HGNC:8444	OR7E68P	Symbol Withdrawn	OR7E71P, OR7E72P, OR7E73P, OR7E74P, OR7E75P	hg674, OR912-109, OR912-46, OR912-108, OR912-110, hg523	
HGNC:8445	OR7E69P	Symbol Withdrawn		OR1-73	
HGNC:8447	OR7E70P	Symbol Withdrawn		OR1-51	
HGNC:8448	OR7E71P	Symbol Withdrawn		OR912-108	
HGNC:8449	OR7E72P	Symbol Withdrawn		OR912-110	
HGNC:8450	OR7E73P	Symbol Withdrawn		hg523	
HGNC:8451	OR7E74P	Symbol Withdrawn		OR912-109	
HGNC:8452	OR7E75P	Symbol Withdrawn		OR912-46	
HGNC:8453	OR7E76	Symbol Withdrawn			
HGNC:8454	OR7E77P	Entry Withdrawn			
HGNC:8455	OR7E78P	Symbol Withdrawn		OR7E78, OR3-142	
HGNC:8456	OR7E79P	Symbol Withdrawn		hg1058	
HGNC:15099	OR7E80P	Symbol Withdrawn			
HGNC:15442	OR7E81P	Entry Withdrawn			
HGNC:14688	OR7E83P	Approved	OR7E134P		ENSG00000249866
HGNC:14690	OR7E84P	Approved	OR7E54P	OST185	ENSG00000284689
HGNC:55114	OR7E85BP	Approved			ENSG00000197468
HGNC:14692	OR7E85P	Approved	OR7E88P		ENSG00000250884
HGNC:14694	OR7E86P	Approved			ENSG00000248364
HGNC:14709	OR7E87P	Approved	OR7E3P, OR7F3P	OR11-9	ENSG00000184055
HGNC:14717	OR7E88P	Symbol Withdrawn			
HGNC:14730	OR7E89P	Approved			ENSG00000243792
HGNC:14733	OR7E90P	Approved	OR7E123P	OST705	ENSG00000188668
HGNC:14747	OR7E91P	Approved			ENSG00000205847
HGNC:14775	OR7E92P	Symbol Withdrawn			
HGNC:14780	OR7E93P	Approved	OR7E131P		ENSG00000228963
HGNC:14789	OR7E94P	Approved			ENSG00000249646
HGNC:14802	OR7E95P	Symbol Withdrawn			
HGNC:14815	OR7E96P	Approved			ENSG00000227013
HGNC:14834	OR7E97P	Approved			ENSG00000179170
HGNC:15400	OR7E98P	Symbol Withdrawn			
HGNC:15059	OR7E99P	Approved			ENSG00000250710
HGNC:15048	OR7E100P	Approved			ENSG00000242525
HGNC:15342	OR7E101P	Approved			ENSG00000227019
HGNC:15043	OR7E102P	Approved	OR7E102		ENSG00000168992
HGNC:19587	OR7E103P	Approved	OR4D12P		ENSG00000198787
HGNC:15343	OR7E104P	Approved			ENSG00000219926
HGNC:15364	OR7E105P	Approved			ENSG00000258423
HGNC:15365	OR7E106P	Approved	OR7E40P	OST215	ENSG00000258550
HGNC:15044	OR7E107P	Symbol Withdrawn			
HGNC:15117	OR7E108P	Approved		OST726	ENSG00000270432
HGNC:15118	OR7E109P	Approved		OST721	ENSG00000236316
HGNC:15126	OR7E110P	Approved	OR7E68P, OR7E71P, OR7E72P, OR7E73P, OR7E74P, OR7E75P	hg674, OR912-109, OR912-46, OR912-108, OR912-110, hg523	ENSG00000235623
HGNC:55115	OR7E111FP	Approved			ENSG00000250804
HGNC:15344	OR7E111P	Approved			ENSG00000231667
HGNC:15119	OR7E112P	Entry Withdrawn			
HGNC:15120	OR7E113P	Entry Withdrawn			
HGNC:15121	OR7E114P	Entry Withdrawn			
HGNC:15127	OR7E115P	Approved		OST704	ENSG00000182531
HGNC:15122	OR7E116P	Approved		OST733	ENSG00000225072
HGNC:15303	OR7E117P	Approved		OST716	ENSG00000238161
HGNC:15092	OR7E118P	Entry Withdrawn			
HGNC:15438	OR7E119P	Symbol Withdrawn			
HGNC:15439	OR7E120	Symbol Withdrawn			
HGNC:15049	OR7E121P	Approved			ENSG00000244222
HGNC:15050	OR7E122P	Approved		OST719	ENSG00000215160
HGNC:15440	OR7E123P	Symbol Withdrawn		OST705	
HGNC:15441	OR7E124P	Entry Withdrawn			
HGNC:15098	OR7E125P	Approved		PJCG6	ENSG00000177306
HGNC:15304	OR7E126P	Approved		hg500, OR11-1	ENSG00000254593
HGNC:15051	OR7E127P	Symbol Withdrawn			
HGNC:15305	OR7E128P	Approved			ENSG00000228915
HGNC:15052	OR7E129P	Approved			ENSG00000180770
HGNC:15053	OR7E130P	Approved		OST702	ENSG00000234458
HGNC:15054	OR7E131P	Symbol Withdrawn			
HGNC:15055	OR7E132P	Symbol Withdrawn			
HGNC:19641	OR7E133P	Symbol Withdrawn			
HGNC:19553	OR7E134P	Symbol Withdrawn			
HGNC:19555	OR7E135P	Entry Withdrawn			
HGNC:19557	OR7E136P	Approved	OR7E147P, OR7E139P		ENSG00000205897
HGNC:19558	OR7E137P	Symbol Withdrawn			
HGNC:19559	OR7E138P	Symbol Withdrawn			
HGNC:19560	OR7E139P	Symbol Withdrawn			
HGNC:19561	OR7E140P	Approved			ENSG00000238152
HGNC:19643	OR7E141P	Entry Withdrawn			
HGNC:19644	OR7E142P	Entry Withdrawn			
HGNC:19586	OR7E143P	Entry Withdrawn			
HGNC:19617	OR7E144P	Symbol Withdrawn			
HGNC:19618	OR7E145P	Approved			ENSG00000235855
HGNC:19588	OR7E147P	Symbol Withdrawn			
HGNC:19642	OR7E148P	Approved	OR7E150P		ENSG00000214487
HGNC:19589	OR7E149P	Approved			ENSG00000177586
HGNC:19626	OR7E150P	Symbol Withdrawn			
HGNC:19595	OR7E151P	Symbol Withdrawn			
HGNC:31309	OR7E154P	Approved			ENSG00000254715
HGNC:31310	OR7E155P	Approved			ENSG00000234655
HGNC:31311	OR7E156P	Approved			ENSG00000274052
HGNC:31231	OR7E157P	Approved			ENSG00000233176
HGNC:31232	OR7E158P	Approved			ENSG00000254948
HGNC:31312	OR7E159P	Approved			ENSG00000258849
HGNC:31233	OR7E160P	Approved			
HGNC:31234	OR7E161P	Approved			ENSG00000206014
HGNC:28374	OR7E162P	Approved			ENSG00000234386
HGNC:45040	OR7E163P	Approved			ENSG00000251166
HGNC:8460	OR7F2P	Symbol Withdrawn			
HGNC:8461	OR7F3P	Symbol Withdrawn			
HGNC:8462	OR7F4P	Symbol Withdrawn			
HGNC:8463	OR7F5P	Symbol Withdrawn			
HGNC:8464	OR7F6P	Symbol Withdrawn			
HGNC:8465	OR7G1	Approved	OR7G1P	OR19-15	ENSG00000161807
HGNC:8466	OR7G2	Approved		OST260	ENSG00000170923
HGNC:8467	OR7G3	Approved		OST085	ENSG00000170920
HGNC:31313	OR7G15P	Approved			ENSG00000275787
HGNC:8468	OR7H1P	Approved		OR7H1	ENSG00000226480
HGNC:31314	OR7H2P	Approved			ENSG00000251261
HGNC:15366	OR7K1P	Approved			ENSG00000258275
HGNC:14827	OR7L1P	Approved			ENSG00000232787
HGNC:15128	OR7M1P	Approved			ENSG00000273336
HGNC:8469	OR8A1	Approved		OST025	ENSG00000196119
HGNC:15306	OR8A2P	Approved			ENSG00000255510
HGNC:31315	OR8A3P	Approved			ENSG00000255315
HGNC:8470	OR8B1P	Approved	OR8B11P	OR11-561	ENSG00000227737
HGNC:8471	OR8B2	Approved			ENSG00000284680
HGNC:8472	OR8B3	Approved			ENSG00000284609
HGNC:8473	OR8B4	Approved	OR8B4P		ENSG00000280090
HGNC:8474	OR8B5P	Approved			ENSG00000255030
HGNC:8475	OR8B6P	Approved			ENSG00000255225
HGNC:8476	OR8B7P	Approved	OR8B13P		ENSG00000254976
HGNC:8477	OR8B8	Approved		TPCR85	ENSG00000197125
HGNC:14746	OR8B9P	Approved			ENSG00000229386
HGNC:14751	OR8B10P	Approved			ENSG00000254646
HGNC:15377	OR8B11P	Symbol Withdrawn			
HGNC:15307	OR8B12	Approved			ENSG00000170953
HGNC:19624	OR8B13P	Symbol Withdrawn			
HGNC:8478	OR8C1P	Approved	OR8C3P, OR8C4P	OR11-175, OR912-45, OR912-106	ENSG00000229254
HGNC:8479	OR8C3P	Symbol Withdrawn	OR8C4P	OR912-45, OR8C4P, OR912-106	
HGNC:8480	OR8C4P	Symbol Withdrawn		OR912-106	
HGNC:8481	OR8D1	Approved	OR8D3	OST004	ENSG00000196341
HGNC:8482	OR8D2	Approved			ENSG00000279116
HGNC:8483	OR8D3	Symbol Withdrawn		OST004	
HGNC:14840	OR8D4	Approved			ENSG00000181518
HGNC:14691	OR8F1P	Approved			ENSG00000239426
HGNC:8484	OR8G1	Approved	OR8G1P	TPCR25, HSTPCR25	ENSG00000197849
HGNC:8485	OR8G2P	Approved	OR8G4, OR8G2	TPCR120, HSTPCR120, ORL206, ORL486	ENSG00000181214
HGNC:14698	OR8G3	Approved	OR8G3P		ENSG00000255425
HGNC:19621	OR8G4	Symbol Withdrawn			
HGNC:19622	OR8G5	Approved	OR8G5P, OR8G6		ENSG00000255298
HGNC:19623	OR8G6	Symbol Withdrawn			
HGNC:19625	OR8G7P	Approved			ENSG00000276316
HGNC:14824	OR8H1	Approved			ENSG00000181693
HGNC:15308	OR8H2	Approved			ENSG00000181767
HGNC:15309	OR8H3	Approved			ENSG00000181761
HGNC:14828	OR8I1P	Approved			ENSG00000255461
HGNC:15310	OR8I2	Approved			ENSG00000172154
HGNC:31316	OR8I4P	Approved			ENSG00000254524
HGNC:14855	OR8J1	Approved			ENSG00000172487
HGNC:15311	OR8J2	Approved	OR8J2P		ENSG00000254658
HGNC:15312	OR8J3	Approved			ENSG00000167822
HGNC:14831	OR8K1	Approved			ENSG00000150261
HGNC:14832	OR8K2P	Approved			ENSG00000255134
HGNC:15313	OR8K3	Approved			ENSG00000280314
HGNC:15314	OR8K4P	Approved			ENSG00000254947
HGNC:15315	OR8K5	Approved			ENSG00000181752
HGNC:15316	OR8L1P	Approved			ENSG00000254903
HGNC:15060	OR8N1P	Entry Withdrawn			
HGNC:15317	OR8Q1P	Approved			ENSG00000255341
HGNC:15318	OR8R1P	Approved			ENSG00000256347
HGNC:19628	OR8S1	Approved			ENSG00000284723
HGNC:31317	OR8S21P	Approved			ENSG00000273434
HGNC:19630	OR8T1P	Approved			ENSG00000226413
HGNC:19611	OR8U1	Approved			ENSG00000172199
HGNC:14841	OR8U3	Approved	OR5R1P, OR5R1		ENSG00000279961
HGNC:27538	OR8U8	Approved			ENSG00000262315
HGNC:29166	OR8U9	Approved			ENSG00000281038
HGNC:19613	OR8V1P	Approved			ENSG00000230213
HGNC:31318	OR8X1P	Approved			ENSG00000255048
HGNC:8486	OR9A1P	Approved	OR9A1	HTPCRX06, HSHTPCRX06	ENSG00000237621
HGNC:15093	OR9A2	Approved			ENSG00000179468
HGNC:15094	OR9A3P	Approved	OR9A6P		ENSG00000240031
HGNC:15095	OR9A4	Approved			ENSG00000258083
HGNC:19563	OR9A5P	Entry Withdrawn			
HGNC:19564	OR9A6P	Symbol Withdrawn			
HGNC:15319	OR9G1	Approved	OR9G5		ENSG00000174914
HGNC:15320	OR9G2P	Approved	OR9G6		ENSG00000254825
HGNC:15321	OR9G3P	Approved			ENSG00000181325
HGNC:15322	OR9G4	Approved			ENSG00000172457
HGNC:15323	OR9G5	Symbol Withdrawn			
HGNC:19609	OR9G6	Symbol Withdrawn			
HGNC:31940	OR9G9	Approved			ENSG00000262191
HGNC:15038	OR9H1	Approved	OR9H1P		ENSG00000228336
HGNC:14718	OR9I1	Approved			ENSG00000172377
HGNC:15324	OR9I2P	Approved			ENSG00000186508
HGNC:15325	OR9I3P	Approved		OST714	ENSG00000272685
HGNC:14720	OR9J1	Entry Withdrawn			
HGNC:15338	OR9K1P	Approved			ENSG00000196534
HGNC:15339	OR9K2	Approved			ENSG00000170605
HGNC:14761	OR9L1P	Approved	OR9L2P		ENSG00000255131
HGNC:15326	OR9L2P	Symbol Withdrawn			
HGNC:15327	OR9M1P	Approved	OR5BG1P		ENSG00000186124
HGNC:15096	OR9N1P	Approved			ENSG00000244292
HGNC:15097	OR9P1P	Approved	OR9P2P		ENSG00000239293
HGNC:19552	OR9P2P	Symbol Withdrawn			
HGNC:14724	OR9Q1	Approved			ENSG00000186509
HGNC:15328	OR9Q2	Approved	OR9Q2P		ENSG00000186513
HGNC:15340	OR9R1P	Approved			ENSG00000224622
HGNC:31288	OR9S24P	Approved	OR5J6P		ENSG00000231278
HGNC:8160	OR10A1	Symbol Withdrawn		OR11-403	
HGNC:8161	OR10A2	Approved	OR10A2P	OST363	ENSG00000170790
HGNC:8162	OR10A3	Approved		HTPCRX12, HSHTPCRX12	ENSG00000170683
HGNC:15130	OR10A4	Approved	OR10A4P		ENSG00000170782
HGNC:15131	OR10A5	Approved	OR10A1	OR11-403, JCG6	ENSG00000166363
HGNC:15132	OR10A6	Approved			ENSG00000279000
HGNC:15329	OR10A7	Approved			ENSG00000179919
HGNC:14989	OR10AA1P	Approved			ENSG00000180409
HGNC:14804	OR10AB1P	Approved			ENSG00000176716
HGNC:14758	OR10AC1	Approved	OR10AC1P		ENSG00000176510
HGNC:14819	OR10AD1	Approved	OR10AD1P		ENSG00000172640
HGNC:14990	OR10AE1P	Approved	OR10AE2P		ENSG00000271890
HGNC:19640	OR10AE2P	Symbol Withdrawn			
HGNC:31235	OR10AE3P	Approved			ENSG00000272837
HGNC:19606	OR10AF1P	Approved			ENSG00000255416
HGNC:19607	OR10AG1	Approved			ENSG00000174970
HGNC:19647	OR10AH1P	Approved			ENSG00000272595
HGNC:31236	OR10AK1P	Approved			ENSG00000254807
HGNC:8163	OR10B1P	Approved	OR10B2		ENSG00000267961
HGNC:8164	OR10B2	Symbol Withdrawn		OR19-19	
HGNC:8165	OR10C1	Approved	OR10C2	hs6M1-17, OR10C1P	ENSG00000206474
HGNC:15066	OR10C2	Symbol Withdrawn			
HGNC:8166	OR10D1P	Approved	OR10D2P	OST074, HTPCRX03	ENSG00000196403
HGNC:8167	OR10D2P	Symbol Withdrawn			
HGNC:8168	OR10D3	Approved	OR10D3P	HTPCRX09	ENSG00000197309
HGNC:14770	OR10D4P	Approved	OR10D4, OR10D6P		ENSG00000186268
HGNC:14838	OR10D5P	Approved			ENSG00000213182
HGNC:15133	OR10D6P	Symbol Withdrawn			
HGNC:8169	OR10G1P	Approved			ENSG00000273586
HGNC:8170	OR10G2	Approved			ENSG00000255582
HGNC:8171	OR10G3	Approved			ENSG00000169208
HGNC:14809	OR10G4	Approved			ENSG00000254737
HGNC:14811	OR10G5P	Approved			ENSG00000226461
HGNC:14836	OR10G6	Approved	OR10G6P	OR10G6Q	ENSG00000198674
HGNC:14842	OR10G7	Approved			ENSG00000182634
HGNC:14845	OR10G8	Approved			ENSG00000234560
HGNC:15129	OR10G9	Approved	OR10G10P		ENSG00000236981
HGNC:19585	OR10G10P	Symbol Withdrawn			
HGNC:8172	OR10H1	Approved			ENSG00000186723
HGNC:8173	OR10H2	Approved			ENSG00000171942
HGNC:8174	OR10H3	Approved			ENSG00000171936
HGNC:15388	OR10H4	Approved			ENSG00000176231
HGNC:15389	OR10H5	Approved			ENSG00000172519
HGNC:8175	OR10J1	Approved		HGMP07J, HSHGMP07J	ENSG00000196184
HGNC:14991	OR10J2P	Approved			ENSG00000248642
HGNC:14992	OR10J3	Approved	OR10J3P		ENSG00000196266
HGNC:15408	OR10J4	Approved	OR10J4P	OST717	ENSG00000249730
HGNC:14993	OR10J5	Approved			ENSG00000184155
HGNC:14994	OR10J6P	Approved	OR10J6		ENSG00000158731
HGNC:19637	OR10J7P	Approved			ENSG00000248442
HGNC:19638	OR10J8P	Approved			ENSG00000251686
HGNC:19639	OR10J9P	Approved			ENSG00000249197
HGNC:14693	OR10K1	Approved			ENSG00000173285
HGNC:14826	OR10K2	Approved			ENSG00000180708
HGNC:14689	OR10N1P	Approved			ENSG00000213181
HGNC:15378	OR10P1	Approved	OR10P1P, OR10P2P, OR10P3P	OST701	ENSG00000175398
HGNC:15330	OR10P2P	Symbol Withdrawn		OST701	
HGNC:15331	OR10P3P	Symbol Withdrawn			
HGNC:15134	OR10Q1	Approved			ENSG00000180475
HGNC:15135	OR10Q2P	Approved			ENSG00000272900
HGNC:14813	OR10R1P	Approved			ENSG00000227445
HGNC:14820	OR10R2	Approved		OR10R2Q	ENSG00000198965
HGNC:14829	OR10R3P	Approved			ENSG00000198703
HGNC:14807	OR10S1	Approved			ENSG00000196248
HGNC:14812	OR10T1P	Approved			ENSG00000203758
HGNC:14816	OR10T2	Approved			ENSG00000186306
HGNC:15332	OR10U1P	Approved			ENSG00000227423
HGNC:15136	OR10V1	Approved			ENSG00000172289
HGNC:15137	OR10V2P	Approved			ENSG00000255538
HGNC:15138	OR10V3P	Approved			ENSG00000254743
HGNC:31237	OR10V7P	Approved			
HGNC:15139	OR10W1	Approved	OR10W1P		ENSG00000172772
HGNC:14995	OR10X1	Approved	OR10X1P		ENSG00000279111
HGNC:15140	OR10Y1P	Approved			ENSG00000254403
HGNC:14996	OR10Z1	Approved			ENSG00000198967
HGNC:8176	OR11A1	Approved	OR11A2	hs6M1-18	ENSG00000204694
HGNC:15067	OR11A2	Symbol Withdrawn			
HGNC:15345	OR11G1P	Approved			ENSG00000258468
HGNC:15346	OR11G2	Approved			ENSG00000196832
HGNC:15404	OR11H1	Approved		OR22-1	ENSG00000130538
HGNC:14716	OR11H2	Approved	OR11H2P, OR11H8P, C14orf15		ENSG00000258453
HGNC:15367	OR11H3P	Approved			ENSG00000258721
HGNC:15347	OR11H4	Approved			ENSG00000176198
HGNC:15348	OR11H5P	Approved			ENSG00000258625
HGNC:15349	OR11H6	Approved			ENSG00000176219
HGNC:15350	OR11H7	Approved	OR11H7P		ENSG00000258806
HGNC:19434	OR11H8P	Symbol Withdrawn	C14orf15, OR11H8P		
HGNC:30738	OR11H12	Approved			ENSG00000257115
HGNC:29997	OR11H13P	Approved			ENSG00000196143
HGNC:14997	OR11I1P	Approved	OR11I2P		ENSG00000232791
HGNC:15368	OR11I2P	Symbol Withdrawn			
HGNC:15369	OR11J1P	Approved			
HGNC:15370	OR11J2P	Approved			ENSG00000258855
HGNC:31238	OR11J5P	Approved			ENSG00000258494
HGNC:38588	OR11J6P	Approved			ENSG00000285405
HGNC:38589	OR11J7P	Approved			ENSG00000283524
HGNC:55117	OR11K1BP	Approved			ENSG00000259324
HGNC:15371	OR11K1P	Approved			ENSG00000283680
HGNC:19635	OR11K2P	Approved			ENSG00000258438
HGNC:14998	OR11L1	Approved			ENSG00000197591
HGNC:15333	OR11M1P	Approved			ENSG00000224709
HGNC:19582	OR11N1P	Approved			ENSG00000185903
HGNC:19636	OR11P1P	Approved			ENSG00000284742
HGNC:31239	OR11Q1P	Approved			ENSG00000237650
HGNC:8177	OR12D1	Approved	OR12D1P	hs6M1-19	ENSG00000251608
HGNC:8178	OR12D2	Approved		hs6M1-20	ENSG00000280236
HGNC:13963	OR12D3	Approved		hs6M1-27	ENSG00000112462
HGNC:14772	OR13A1	Approved			ENSG00000256574
HGNC:14699	OR13C1P	Approved			ENSG00000235248
HGNC:14701	OR13C2	Approved			ENSG00000276119
HGNC:14704	OR13C3	Approved			ENSG00000204246
HGNC:14722	OR13C4	Approved			ENSG00000148136
HGNC:15100	OR13C5	Approved			ENSG00000277556
HGNC:15101	OR13C6P	Approved			ENSG00000179443
HGNC:15102	OR13C7	Approved	OR13C7P	OST706	ENSG00000243641
HGNC:15103	OR13C8	Approved			ENSG00000186943
HGNC:15104	OR13C9	Approved			ENSG00000136839
HGNC:14695	OR13D1	Approved			ENSG00000179055
HGNC:15105	OR13D2P	Approved			ENSG00000237443
HGNC:15106	OR13D3P	Approved			ENSG00000188712
HGNC:15107	OR13E1P	Approved	OR13E2	OST741	ENSG00000236083
HGNC:15409	OR13E2	Symbol Withdrawn		OST741	
HGNC:14723	OR13F1	Approved			ENSG00000186881
HGNC:14999	OR13G1	Approved			ENSG00000197437
HGNC:14755	OR13H1	Approved			ENSG00000171054
HGNC:14732	OR13I1P	Approved	OR13I2P		ENSG00000273423
HGNC:19546	OR13I2P	Symbol Withdrawn			
HGNC:15108	OR13J1	Approved			ENSG00000168828
HGNC:14721	OR13K1P	Approved			ENSG00000237225
HGNC:31240	OR13Z1P	Approved			ENSG00000226653
HGNC:31241	OR13Z2P	Approved			ENSG00000272443
HGNC:31242	OR13Z3P	Approved			ENSG00000272480
HGNC:15024	OR14A2	Approved	OR5AX1P, OR5AX1		ENSG00000241128
HGNC:15022	OR14A16	Approved	OR5AT1		ENSG00000196772
HGNC:15026	OR14C36	Approved	OR5BF1		ENSG00000177174
HGNC:19575	OR14I1	Approved	OR5BU1P, OR5BU1		ENSG00000189181
HGNC:13971	OR14J1	Approved	OR5U1	hs6M1-28	ENSG00000204695
HGNC:15025	OR14K1	Approved	OR5AY1		ENSG00000153230
HGNC:15023	OR14L1	Approved	OR5AV1, OR5AV1P, OR14L1P		ENSG00000198452
HGNC:8228	OR20A1P	Symbol Withdrawn			
HGNC:8316	OR51A1P	Approved			ENSG00000176752
HGNC:14764	OR51A2	Approved			ENSG00000205496
HGNC:14794	OR51A3P	Approved			ENSG00000227023
HGNC:14795	OR51A4	Approved			ENSG00000205497
HGNC:14801	OR51A5P	Approved			ENSG00000225003
HGNC:15187	OR51A6P	Approved			ENSG00000197023
HGNC:15188	OR51A7	Approved			ENSG00000176895
HGNC:15189	OR51A8P	Approved			ENSG00000197984
HGNC:15190	OR51A9P	Approved			ENSG00000180723
HGNC:15185	OR51A10P	Approved	OR51A11P, OR51A13		ENSG00000230484
HGNC:15186	OR51A11P	Symbol Withdrawn			
HGNC:19598	OR51A12	Symbol Withdrawn			
HGNC:19602	OR51A13	Symbol Withdrawn			
HGNC:31278	OR51AB1P	Approved			ENSG00000229093
HGNC:8317	OR51B1P	Symbol Withdrawn			
HGNC:14703	OR51B2	Approved	OR51B1P		ENSG00000279012
HGNC:14706	OR51B3P	Approved			ENSG00000223735
HGNC:14708	OR51B4	Approved			ENSG00000183251
HGNC:19599	OR51B5	Approved			ENSG00000167355
HGNC:19600	OR51B6	Approved			ENSG00000176239
HGNC:31279	OR51B8P	Approved			ENSG00000236359
HGNC:15191	OR51C1	Approved	OR51C1P, OR51C2P, OR51C3P	OST734	ENSG00000197674
HGNC:15427	OR51C2P	Symbol Withdrawn		OST734	
HGNC:15192	OR51C3P	Symbol Withdrawn			
HGNC:31280	OR51C4P	Approved			ENSG00000272664
HGNC:15193	OR51D1	Approved		OR51D1Q	ENSG00000197428
HGNC:15194	OR51E1	Approved	OR51E1P, OR52A3P, GPR164	GPR136	ENSG00000180785
HGNC:15195	OR51E2	Approved		PSGR	ENSG00000167332
HGNC:15428	OR51E3P	Entry Withdrawn			
HGNC:15196	OR51F1	Approved	OR51F1P		ENSG00000280021
HGNC:15197	OR51F2	Approved			ENSG00000176925
HGNC:31281	OR51F3P	Approved			ENSG00000272559
HGNC:31282	OR51F4P	Approved			ENSG00000273051
HGNC:31283	OR51F5P	Approved			ENSG00000272634
HGNC:14738	OR51G1	Approved	OR51G3P		ENSG00000278870
HGNC:15198	OR51G2	Approved			ENSG00000176893
HGNC:19549	OR51G3P	Symbol Withdrawn			
HGNC:14833	OR51H1	Approved	OR51H1P		ENSG00000176904
HGNC:15199	OR51H2P	Approved			ENSG00000198217
HGNC:15200	OR51I1	Approved			ENSG00000167359
HGNC:15201	OR51I2	Approved			ENSG00000187918
HGNC:14856	OR51J1	Approved	OR51J2, OR51J1P		ENSG00000184321
HGNC:19601	OR51J2	Symbol Withdrawn			
HGNC:15202	OR51K1P	Approved			ENSG00000248424
HGNC:14759	OR51L1	Approved			ENSG00000176798
HGNC:14847	OR51M1	Approved			ENSG00000184698
HGNC:14757	OR51N1P	Approved			ENSG00000176951
HGNC:14762	OR51P1P	Approved	OR51P2P		ENSG00000224300
HGNC:19548	OR51P2P	Symbol Withdrawn			
HGNC:14851	OR51Q1	Approved			ENSG00000167360
HGNC:15203	OR51R1P	Approved			ENSG00000237272
HGNC:15204	OR51S1	Approved			ENSG00000176922
HGNC:15205	OR51T1	Approved			ENSG00000176900
HGNC:19597	OR51V1	Approved	OR51A12		ENSG00000176742
HGNC:8318	OR52A1	Approved		HPFH1OR	ENSG00000182070
HGNC:15429	OR52A2	Entry Withdrawn			
HGNC:15430	OR52A3P	Symbol Withdrawn			
HGNC:19579	OR52A4P	Approved	OR52A4		ENSG00000205494
HGNC:19580	OR52A5	Approved			ENSG00000171944
HGNC:15206	OR52B1P	Approved			ENSG00000180909
HGNC:15207	OR52B2	Approved			ENSG00000255307
HGNC:15208	OR52B3P	Approved			ENSG00000175800
HGNC:15209	OR52B4	Approved			ENSG00000221996
HGNC:15210	OR52B5P	Approved			ENSG00000231049
HGNC:15211	OR52B6	Approved			ENSG00000187747
HGNC:15212	OR52D1	Approved			ENSG00000181609
HGNC:14766	OR52E1	Approved	OR52E1P		ENSG00000273085
HGNC:14769	OR52E2	Approved			ENSG00000176787
HGNC:14793	OR52E3P	Approved			ENSG00000226157
HGNC:15213	OR52E4	Approved			ENSG00000180974
HGNC:15214	OR52E5	Approved			ENSG00000277932
HGNC:15215	OR52E6	Approved			ENSG00000205409
HGNC:15216	OR52E7P	Approved			ENSG00000233563
HGNC:15217	OR52E8	Approved			ENSG00000183269
HGNC:15218	OR52H1	Approved			ENSG00000181616
HGNC:15219	OR52H2P	Approved			ENSG00000248553
HGNC:15220	OR52I1	Approved			ENSG00000232268
HGNC:15221	OR52I2	Approved			ENSG00000226288
HGNC:14760	OR52J1P	Approved			ENSG00000203560
HGNC:14797	OR52J2P	Approved	OR52J4P		ENSG00000230261
HGNC:14799	OR52J3	Approved			ENSG00000205495
HGNC:19581	OR52J4P	Symbol Withdrawn			
HGNC:15222	OR52K1	Approved			ENSG00000196778
HGNC:15223	OR52K2	Approved			ENSG00000181963
HGNC:15224	OR52K3P	Approved			ENSG00000225101
HGNC:14785	OR52L1	Approved			ENSG00000183313
HGNC:14788	OR52L2P	Approved	OR52L2		ENSG00000262980
HGNC:15225	OR52M1	Approved	OR52M1P		ENSG00000197790
HGNC:15226	OR52M2P	Approved	OR52M4		ENSG00000226616
HGNC:15227	OR52M3P	Entry Withdrawn			
HGNC:19556	OR52M4	Symbol Withdrawn			
HGNC:14853	OR52N1	Approved			ENSG00000181001
HGNC:15228	OR52N2	Approved			ENSG00000180988
HGNC:15229	OR52N3P	Approved			ENSG00000236965
HGNC:15230	OR52N4	Approved			ENSG00000181074
HGNC:15231	OR52N5	Approved		OR52N5Q	ENSG00000181009
HGNC:15232	OR52P1	Approved	OR52P1P		ENSG00000181109
HGNC:15233	OR52P2P	Approved			ENSG00000171999
HGNC:15234	OR52Q1P	Approved			ENSG00000277514
HGNC:15235	OR52R1	Approved			ENSG00000279270
HGNC:14805	OR52S1P	Approved			ENSG00000237354
HGNC:15236	OR52T1P	Approved			ENSG00000233646
HGNC:15237	OR52U1P	Approved			ENSG00000232381
HGNC:15238	OR52V1P	Approved			ENSG00000249633
